result_id,trial_id,analysis_population,arm_id_unq,comp_id,outcome_harm_label,result_description,result_type,ancova,result,dispersion_type,dispersion,units_label,timepoint,timepoint_units,source,arm_id_subgroup
49367534,NCT00316082,NA,uaa10101,NA,hba1c,baseline,mean,NA,7.93,se,0.106,percentage,0,weeks,aact,uaa10101a
49367549,NCT00316082,NA,uaa10101,NA,hba1c,change from baseline,adjusted mean change,NA,-0.61,se,0.101,percentage,24,weeks,aact,uaa10101b
49367547,NCT00316082,NA,uaa10101,NA,hba1c,endpoint,mean,NA,7.29,se,0.124,percentage,24,weeks,aact,uaa10101b
49367542,NCT00316082,NA,uaa10101,NA,hba1c,change from baseline,adjusted mean change,NA,-0.66,se,0.102,percentage,24,weeks,aact,uaa10101a
49367538,NCT00316082,NA,uaa10101,NA,hba1c,endpoint,mean,NA,7.27,se,0.129,percentage,24,weeks,aact,uaa10101a
49371064,NCT00318461,NA,uaa10103,NA,hba1c,change from baseline,LS mean change,NA,-0.98,se,0.07,percentage,26,weeks,aact,NA
49371060,NCT00318461,NA,uaa10104,NA,hba1c,change from baseline,LS mean change,NA,-0.69,se,0.07,percentage,26,weeks,aact,NA
49371061,NCT00318461,NA,uaa10105,NA,hba1c,change from baseline,LS mean change,NA,-0.97,se,0.07,percentage,26,weeks,aact,NA
49371062,NCT00318461,NA,uaa10106,NA,hba1c,change from baseline,LS mean change,NA,-1,se,0.07,percentage,26,weeks,aact,NA
49371063,NCT00318461,NA,uaa10107,NA,hba1c,change from baseline,LS mean change,NA,0.09,se,0.09,percentage,26,weeks,aact,NA
49377889,NCT00327015,NA,uaa10109,NA,hba1c,baseline,mean,NA,9.43,se,0.073,percentage,0,weeks,aact,NA
49377895,NCT00327015,NA,uaa10109,NA,hba1c,change from baseline,adjusted mean change,NA,-1.99,se,0.069,percentage,24,weeks,aact,NA
49377892,NCT00327015,NA,uaa10109,NA,hba1c,endpoint,mean,NA,7.48,se,0.084,percentage,24,weeks,aact,NA
49377888,NCT00327015,NA,uaa10110,NA,hba1c,baseline,mean,NA,9.53,se,0.069,percentage,0,weeks,aact,NA
49377894,NCT00327015,NA,uaa10110,NA,hba1c,change from baseline,adjusted mean change,NA,-2.49,se,0.069,percentage,24,weeks,aact,NA
49377891,NCT00327015,NA,uaa10110,NA,hba1c,endpoint,mean,NA,7.02,se,0.067,percentage,24,weeks,aact,NA
49377887,NCT00327015,NA,uaa10111,NA,hba1c,baseline,mean,NA,9.41,se,0.072,percentage,0,weeks,aact,NA
49377893,NCT00327015,NA,uaa10111,NA,hba1c,change from baseline,adjusted mean change,NA,-2.53,se,0.07,percentage,24,weeks,aact,NA
49377890,NCT00327015,NA,uaa10111,NA,hba1c,endpoint,mean,NA,6.93,se,0.066,percentage,24,weeks,aact,NA
49377847,NCT00327015,NA,uaa10112,NA,hba1c,baseline,mean,NA,9.61,se,0.075,percentage,0,weeks,aact,NA
49377853,NCT00327015,NA,uaa10112,NA,hba1c,change from baseline,adjusted mean change,NA,-1.69,se,0.069,percentage,24,weeks,aact,NA
49377850,NCT00327015,NA,uaa10112,NA,hba1c,endpoint,mean,NA,7.86,se,0.085,percentage,24,weeks,aact,NA
49378447,NCT00328627,NA,uaa10115,NA,hba1c,change from baseline,LS mean change,NA,-0.9,se,0.081,percentage,26,weeks,aact,NA
49378449,NCT00328627,NA,uaa10116,NA,hba1c,change from baseline,LS mean change,NA,-1.34,se,0.078,percentage,26,weeks,aact,NA
49378128,NCT00328627,NA,uaa10117,NA,hba1c,change from baseline,LS mean change,NA,-1.43,se,0.046,percentage,26,weeks,aact,NA
49378452,NCT00328627,NA,uaa10118,NA,hba1c,change from baseline,LS mean change,NA,-1.39,se,0.079,percentage,26,weeks,aact,NA
49378455,NCT00328627,NA,uaa10119,NA,hba1c,change from baseline,LS mean change,NA,-1.55,se,0.079,percentage,26,weeks,aact,NA
49378450,NCT00328627,NA,uaa10120,NA,hba1c,change from baseline,LS mean change,NA,-1.27,se,0.079,percentage,26,weeks,aact,NA
49378129,NCT00328627,NA,uaa10121,NA,hba1c,change from baseline,LS mean change,NA,-1.42,se,0.046,percentage,26,weeks,aact,NA
49378453,NCT00328627,NA,uaa10122,NA,hba1c,change from baseline,LS mean change,NA,-1.39,se,0.08,percentage,26,weeks,aact,NA
49378456,NCT00328627,NA,uaa10123,NA,hba1c,change from baseline,LS mean change,NA,-1.6,se,0.08,percentage,26,weeks,aact,NA
49378448,NCT00328627,NA,uaa10124,NA,hba1c,change from baseline,LS mean change,NA,-0.75,se,0.079,percentage,26,weeks,aact,NA
49378127,NCT00328627,NA,uaa10125,NA,hba1c,change from baseline,LS mean change,NA,-0.89,se,0.046,percentage,26,weeks,aact,NA
49378451,NCT00328627,NA,uaa10126,NA,hba1c,change from baseline,LS mean change,NA,-0.92,se,0.081,percentage,26,weeks,aact,NA
49378454,NCT00328627,NA,uaa10127,NA,hba1c,change from baseline,LS mean change,NA,-1,se,0.08,percentage,26,weeks,aact,NA
49378445,NCT00328627,NA,uaa10128,NA,hba1c,change from baseline,LS mean change,NA,-0.13,se,0.08,percentage,26,weeks,aact,NA
49385493,NCT00337610,NA,uaa10130,NA,hba1c,change from baseline,LS mean change,NA,0.02,95%ci,-0.23;0.27,percentage,18,weeks,aact,NA
49385492,NCT00337610,NA,uaa10131,NA,hba1c,change from baseline,LS mean change,NA,-1,95%ci,-1.24;-0.75,percentage,18,weeks,aact,NA
49393146,NCT00350779,NA,uaa10133,NA,hba1c,change from baseline,LS mean change,NA,-0.31,95%ci,-0.5;-0.13,percentage,18,weeks,aact,NA
49393145,NCT00350779,NA,uaa10134,NA,hba1c,change from baseline,LS mean change,NA,-1.03,95%ci,-1.17;-0.9,percentage,18,weeks,aact,NA
49398558,NCT00359762,NA,uaa10136,NA,hba1c,change from baseline,LS mean change,NA,-0.3,se,0.051,percentage,36,months,aact,NA
49398559,NCT00359762,NA,uaa10139,NA,hba1c,change from baseline,LS mean change,NA,-0.12,se,0.049,percentage,36,months,aact,NA
49415206,NCT00372060,NA,uaa10147,NA,hba1c,change from baseline,LS mean change,NA,0.4,95%ci,0.3;0.5,percentage,12,weeks,aact,NA
49415205,NCT00372060,NA,uaa10148,NA,hba1c,change from baseline,LS mean change,NA,-0.4,95%ci,-0.6;-0.3,percentage,12,weeks,aact,NA
49419917,NCT00375492,NA,uaa10150,NA,hba1c,change from baseline,LS mean change,NA,-1.21,se,0.09,percentage,24,weeks,aact,NA
49419918,NCT00375492,NA,uaa10151,NA,hba1c,change from baseline,LS mean change,NA,-0.73,se,0.09,percentage,24,weeks,aact,NA
49439277,NCT00393718,NA,uaa10153,NA,hba1c,endpoint,LS mean change,NA,7.5,se,0.09,percentage,24,weeks,aact,NA
49439276,NCT00393718,NA,uaa10154,NA,hba1c,endpoint,LS mean change,NA,6.99,se,0.07,percentage,24,weeks,aact,NA
49440797,NCT00395343,NA,uaa10156,NA,hba1c,change from baseline,LS mean change,NA,-0.03,95%ci,-0.14;0.08,percentage,24,weeks,aact,NA
49440796,NCT00395343,NA,uaa10157,NA,hba1c,change from baseline,LS mean change,NA,-0.59,95%ci,-0.7;-0.48,percentage,24,weeks,aact,NA
49440906,NCT00395512,NA,uaa10159,NA,hba1c,change from baseline,LS mean change,NA,-0.96,se,0.081,percentage,26,weeks,aact,NA
49440909,NCT00395512,NA,uaa10160,NA,hba1c,change from baseline,LS mean change,NA,-1.56,se,0.081,percentage,26,weeks,aact,NA
49440908,NCT00395512,NA,uaa10161,NA,hba1c,change from baseline,LS mean change,NA,-1.71,se,0.081,percentage,26,weeks,aact,NA
49440907,NCT00395512,NA,uaa10162,NA,hba1c,change from baseline,LS mean change,NA,-1.15,se,0.083,percentage,26,weeks,aact,NA
49441864,NCT00395746,NA,uaa10164,NA,hba1c,endpoint,LS mean change,NA,7.02,se,0.1,percentage,24,weeks,aact,NA
49441865,NCT00395746,NA,uaa10165,NA,hba1c,endpoint,LS mean change,NA,6.75,se,0.11,percentage,24,weeks,aact,NA
49441866,NCT00395746,NA,uaa10166,NA,hba1c,endpoint,LS mean change,NA,8.02,se,0.1,percentage,24,weeks,aact,NA
49444206,NCT00397631,NA,uaa10168,NA,hba1c,change from baseline,LS mean change,NA,-1.49,95%ci,-1.66;-1.32,percentage,24,weeks,aact,NA
49444205,NCT00397631,NA,uaa10169,NA,hba1c,change from baseline,LS mean change,NA,-2.38,95%ci,-2.55;-2.21,percentage,24,weeks,aact,NA
49458855,NCT00411554,NA,uaa10174,NA,hba1c,change from baseline,LS mean change,NA,-0.7,95%ci,-0.78;-0.62,percentage,12,weeks,aact,NA
49458856,NCT00411554,NA,uaa10176,NA,hba1c,change from baseline,LS mean change,NA,-0.3,95%ci,-0.39;-0.22,percentage,12,weeks,aact,NA
49489596,NCT00432276,NA,uaa10177,NA,hba1c,change from baseline,LS mean change,NA,-0.89,se,0.042,percentage,26,weeks,aact,NA
49489597,NCT00432276,NA,uaa10178,NA,hba1c,change from baseline,LS mean change,NA,-0.42,se,0.042,percentage,26,weeks,aact,NA
49499631,NCT00434954,NA,uaa10180,NA,hba1c,change from baseline,LS mean change,NA,-1,se,0.05,percentage,26,weeks,aact,NA
49499632,NCT00434954,NA,uaa10181,NA,hba1c,change from baseline,LS mean change,NA,-1.14,se,0.05,percentage,26,weeks,aact,NA
49514371,NCT00449930,NA,uaa10183,NA,hba1c,change from baseline,LS mean change,NA,-0.57,95%ci,-0.62;-0.51,percentage,24,weeks,aact,NA
49514370,NCT00449930,NA,uaa10184,NA,hba1c,change from baseline,LS mean change,NA,-0.43,95%ci,-0.48;-0.38,percentage,24,weeks,aact,NA
49549618,NCT00482729,NA,uaa10186,NA,hba1c,change from baseline,LS mean change,NA,-1.76,95%ci,-1.88;-1.64,percentage,18,weeks,aact,NA
49549617,NCT00482729,NA,uaa10187,NA,hba1c,change from baseline,LS mean change,NA,-2.37,95%ci,-2.49;-2.24,percentage,18,weeks,aact,NA
49577469,NCT00509236,NA,uaa10189,NA,hba1c,change from baseline,LS mean change,NA,-0.87,95%ci,-1.11;-0.63,percentage,54,weeks,aact,NA
49577468,NCT00509236,NA,uaa10190,NA,hba1c,change from baseline,LS mean change,NA,-0.72,95%ci,-0.95;-0.48,percentage,54,weeks,aact,NA
49577472,NCT00509262,NA,uaa10192,NA,hba1c,baseline,mean,NA,7.79,sd,0.7,percentage,0,weeks,aact,NA
49577474,NCT00509262,NA,uaa10192,NA,hba1c,change from baseline,NA,NA,-0.62,sd,0.91,percentage,54,weeks,aact,NA
49577471,NCT00509262,NA,uaa10193,NA,hba1c,baseline,mean,NA,7.76,sd,0.65,percentage,0,weeks,aact,NA
49577473,NCT00509262,NA,uaa10193,NA,hba1c,change from baseline,NA,NA,-0.7,sd,0.8,percentage,54,weeks,aact,NA
49582669,NCT00516074,NA,uaa10195,NA,hba1c,baseline,LS mean,NA,7.5,se,0.16,percentage,0,weeks,aact,NA
49582671,NCT00516074,NA,uaa10195,NA,hba1c,change from baseline,LS mean change,NA,-0.15,se,0.16,percentage,12,weeks,aact,NA
49582670,NCT00516074,NA,uaa10196,NA,hba1c,baseline,LS mean,NA,7.11,se,0.17,percentage,0,weeks,aact,NA
49582672,NCT00516074,NA,uaa10196,NA,hba1c,change from baseline,LS mean change,NA,0.12,se,0.17,percentage,12,weeks,aact,NA
49586942,NCT00518882,NA,uaa10198,NA,hba1c,change from baseline,LS mean change,NA,-0.79,se,0.08,percentage,26,weeks,aact,NA
49586941,NCT00518882,NA,uaa10199,NA,hba1c,change from baseline,LS mean change,NA,-1.12,se,0.08,percentage,26,weeks,aact,NA
49595028,NCT00528372,NA,uaa10201,NA,hba1c,change from baseline,adjusted mean change,NA,-0.89,se,0.1099,percentage,24,weeks,aact,NA
49595026,NCT00528372,NA,uaa10202,NA,hba1c,change from baseline,adjusted mean change,NA,-0.58,se,0.1107,percentage,24,weeks,aact,NA
49595027,NCT00528372,NA,uaa10203,NA,hba1c,change from baseline,adjusted mean change,NA,-0.77,se,0.1134,percentage,24,weeks,aact,NA
49595025,NCT00528372,NA,uaa10204,NA,hba1c,change from baseline,adjusted mean change,NA,-0.23,se,0.1044,percentage,24,weeks,aact,NA
49595806,NCT00528879,NA,uaa10206,NA,hba1c,change from baseline,adjusted mean change,NA,-0.84,se,0.0724,percentage,24,weeks,aact,NA
49595804,NCT00528879,NA,uaa10207,NA,hba1c,change from baseline,adjusted mean change,NA,-0.67,se,0.0715,percentage,24,weeks,aact,NA
49595805,NCT00528879,NA,uaa10208,NA,hba1c,change from baseline,adjusted mean change,NA,-0.7,se,0.0722,percentage,24,weeks,aact,NA
49595803,NCT00528879,NA,uaa10209,NA,hba1c,change from baseline,adjusted mean change,NA,-0.3,se,0.0718,percentage,24,weeks,aact,NA
49614827,NCT00541775,NA,uaa10211,NA,hba1c,change from baseline,LS mean change,NA,-0.22,95%ci,-0.36;-0.08,percentage,18,weeks,aact,NA
49614826,NCT00541775,NA,uaa10212,NA,hba1c,change from baseline,LS mean change,NA,-0.79,95%ci,-0.92;-0.65,percentage,18,weeks,aact,NA
49614825,NCT00541775,NA,uaa10213,NA,hba1c,change from baseline,LS mean change,NA,-0.73,95%ci,-0.87;-0.6,percentage,18,weeks,aact,NA
49665997,NCT00575588,NA,uaa10215,NA,hba1c,baseline,mean,NA,7.53,se,0.045,percentage,0,weeks,aact,NA
49666001,NCT00575588,NA,uaa10215,NA,hba1c,change from baseline,adjusted mean change,NA,-0.8,se,0.038,percentage,52,weeks,aact,NA
49665999,NCT00575588,NA,uaa10215,NA,hba1c,endpoint,mean,NA,6.71,se,0.042,percentage,52,weeks,aact,NA
49665996,NCT00575588,NA,uaa10216,NA,hba1c,baseline,mean,NA,7.46,se,0.045,percentage,0,weeks,aact,NA
49666000,NCT00575588,NA,uaa10216,NA,hba1c,change from baseline,adjusted mean change,NA,-0.74,se,0.038,percentage,52,weeks,aact,NA
49665998,NCT00575588,NA,uaa10216,NA,hba1c,endpoint,mean,NA,6.74,se,0.042,percentage,52,weeks,aact,NA
49667260,NCT00577824,NA,uaa10218,NA,hba1c,change from baseline,LS mean change,NA,-1.62,se,0.11,percentage,24,weeks,aact,NA
49667259,NCT00577824,NA,uaa10219,NA,hba1c,change from baseline,LS mean change,NA,-1.34,se,0.11,percentage,24,weeks,aact,NA
49667261,NCT00577824,NA,uaa10220,NA,hba1c,change from baseline,LS mean change,NA,-0.28,se,0.15,percentage,24,weeks,aact,NA
49690372,NCT00601250,NA,uaa10222,NA,hba1c,change from baseline,adjusted mean change,NA,-0.49,se,0.04,percentage,24,weeks,aact,NA
49690371,NCT00601250,NA,uaa10223,NA,hba1c,change from baseline,adjusted mean change,NA,0.15,se,0.06,percentage,24,weeks,aact,NA
49691504,NCT00602472,NA,uaa10225,NA,hba1c,change from baseline,adjusted mean change,NA,-0.72,se,0.03,percentage,24,weeks,aact,NA
49691503,NCT00602472,NA,uaa10226,NA,hba1c,change from baseline,adjusted mean change,NA,-0.1,se,0.05,percentage,24,weeks,aact,NA
49691655,NCT00603239,NA,uaa10228,NA,hba1c,change from baseline,LS mean change,NA,-0.84,se,0.2,percentage,26,weeks,aact,NA
49691656,NCT00603239,NA,uaa10229,NA,hba1c,change from baseline,LS mean change,NA,-0.1,se,0.23,percentage,26,weeks,aact,NA
49706398,NCT00614120,NA,uaa10231,NA,hba1c,change from baseline,mean change,NA,-1.3,sd,0.98,percentage,16,weeks,aact,NA
49706395,NCT00614120,NA,uaa10232,NA,hba1c,change from baseline,mean change,NA,-1,sd,1.04,percentage,16,weeks,aact,NA
49706396,NCT00614120,NA,uaa10233,NA,hba1c,change from baseline,mean change,NA,-1.3,sd,1.09,percentage,16,weeks,aact,NA
49706397,NCT00614120,NA,uaa10234,NA,hba1c,change from baseline,mean change,NA,-1.4,sd,1.23,percentage,16,weeks,aact,NA
49707060,NCT00614939,NA,uaa10236,NA,hba1c,baseline,mean,NA,8.09,se,0.119,percentage,0,weeks,aact,NA
49707064,NCT00614939,NA,uaa10236,NA,hba1c,change from baseline,adjusted mean change,NA,-0.44,se,0.109,percentage,12,weeks,aact,NA
49707062,NCT00614939,NA,uaa10236,NA,hba1c,endpoint,mean,NA,7.8,se,0.137,percentage,12,weeks,aact,NA
49707061,NCT00614939,NA,uaa10237,NA,hba1c,baseline,mean,NA,8.45,se,0.135,percentage,0,weeks,aact,NA
49707065,NCT00614939,NA,uaa10237,NA,hba1c,change from baseline,adjusted mean change,NA,-0.86,se,0.112,percentage,12,weeks,aact,NA
49707063,NCT00614939,NA,uaa10237,NA,hba1c,endpoint,mean,NA,7.63,se,0.132,percentage,12,weeks,aact,NA
49712926,NCT00620282,NA,uaa10239,NA,hba1c,change from baseline,LS mean change,NA,-0.552,se,0.112,percentage,12,weeks,aact,NA
49712924,NCT00620282,NA,uaa10240,NA,hba1c,change from baseline,LS mean change,NA,-0.629,se,0.109,percentage,12,weeks,aact,NA
49712925,NCT00620282,NA,uaa10241,NA,hba1c,change from baseline,LS mean change,NA,-0.094,se,0.121,percentage,12,weeks,aact,NA
49713574,NCT00621140,NA,uaa10243,NA,hba1c,change from baseline,adjusted mean change,NA,-0.44,se,0.05,percentage,24,weeks,aact,NA
49713573,NCT00621140,NA,uaa10244,NA,hba1c,change from baseline,adjusted mean change,NA,0.25,se,0.07,percentage,24,weeks,aact,NA
49716747,NCT00622284,NA,uaa10246,NA,hba1c,change from baseline,mean change,NA,-0.63,sd,0.85,percentage,52,weeks,aact,NA
49716746,NCT00622284,NA,uaa10247,NA,hba1c,change from baseline,mean change,NA,-0.41,sd,0.82,percentage,52,weeks,aact,NA
49729635,NCT00637273,NA,uaa10249,NA,hba1c,change from baseline,LS mean change,NA,-1.55,se,0.1,percentage,26,weeks,aact,NA
49729637,NCT00637273,NA,uaa10250,NA,hba1c,change from baseline,LS mean change,NA,-1.23,se,0.099,percentage,26,weeks,aact,NA
49729636,NCT00637273,NA,uaa10251,NA,hba1c,change from baseline,LS mean change,NA,-0.92,se,0.099,percentage,26,weeks,aact,NA
49733596,NCT00641043,NA,uaa10253,NA,hba1c,change from baseline,adjusted mean change,NA,-1.06,se,0.06,percentage,24,weeks,aact,NA
49733595,NCT00641043,NA,uaa10254,NA,hba1c,change from baseline,adjusted mean change,NA,-0.56,se,0.09,percentage,24,weeks,aact,NA
49733621,NCT00641056,NA,uaa10256,NA,hba1c,change from baseline,LS mean change,NA,-1.47,se,0.05,percentage,26,weeks,aact,NA
49733622,NCT00641056,NA,uaa10257,NA,hba1c,change from baseline,LS mean change,NA,-1.31,se,0.06,percentage,26,weeks,aact,NA
49735971,NCT00643851,NA,uaa10259,NA,hba1c,change from baseline,adjusted mean change,NA,-1.19,se,0.0866,percentage,24,weeks,aact,NA
49735970,NCT00643851,NA,uaa10260,NA,hba1c,change from baseline,adjusted mean change,NA,-2.05,se,0.0892,percentage,24,weeks,aact,NA
49735972,NCT00643851,NA,uaa10261,NA,hba1c,change from baseline,adjusted mean change,NA,-1.35,se,0.0868,percentage,24,weeks,aact,NA
49744214,NCT00654381,NA,uaa10263,NA,hba1c,change from baseline,LS mean change,NA,-0.25,se,0.06,percentage,12,weeks,aact,NA
49744213,NCT00654381,NA,uaa10264,NA,hba1c,change from baseline,LS mean change,NA,-0.24,se,0.06,percentage,12,weeks,aact,NA
49744212,NCT00654381,NA,uaa10265,NA,hba1c,change from baseline,LS mean change,NA,0.63,se,0.08,percentage,12,weeks,aact,NA
49745449,NCT00655863,NA,uaa10268,NA,hba1c,change from baseline,LS mean change,NA,-0.39,se,0.129,percentage,16,weeks,aact,NA
49745450,NCT00655863,NA,uaa10269,NA,hba1c,change from baseline,LS mean change,NA,-0.95,se,0.14,percentage,16,weeks,aact,NA
49745448,NCT00655863,NA,uaa10270,NA,hba1c,change from baseline,LS mean change,NA,0.38,se,0.131,percentage,16,weeks,aact,NA
49750408,NCT00660907,NA,uaa10272,NA,hba1c,change from baseline,LS mean change,NA,-0.52,95%ci,-0.6;-0.44,percentage,52,weeks,aact,NA
49750409,NCT00660907,NA,uaa10273,NA,hba1c,change from baseline,LS mean change,NA,-0.52,95%ci,-0.6;-0.44,percentage,52,weeks,aact,NA
49750711,NCT00661362,NA,uaa10275,NA,hba1c,baseline,mean,NA,7.94,se,0.05,percentage,0,weeks,aact,NA
49750713,NCT00661362,NA,uaa10275,NA,hba1c,endpoint,mean,NA,7.55,se,0.062,percentage,24,weeks,aact,NA
49750710,NCT00661362,NA,uaa10276,NA,hba1c,baseline,mean,NA,7.9,se,0.049,percentage,0,weeks,aact,NA
49750712,NCT00661362,NA,uaa10276,NA,hba1c,endpoint,mean,NA,7.1,se,0.056,percentage,24,weeks,aact,NA
49756786,NCT00666458,NA,uaa10278,NA,hba1c,baseline,mean,NA,7.68,se,0.052,percentage,0,weeks,aact,NA
49756788,NCT00666458,NA,uaa10278,NA,hba1c,endpoint,mean,NA,7.16,se,0.052,percentage,18,weeks,aact,NA
49756787,NCT00666458,NA,uaa10279,NA,hba1c,baseline,mean,NA,7.69,se,0.047,percentage,0,weeks,aact,NA
49756789,NCT00666458,NA,uaa10279,NA,hba1c,endpoint,mean,NA,7.07,se,0.051,percentage,18,weeks,aact,NA
49762077,NCT00673231,NA,uaa10285,NA,hba1c,change from baseline,LS mean change,NA,-0.9,95%ci,-1;-0.8,percentage,24,weeks,aact,NA
49762075,NCT00673231,NA,uaa10286,NA,hba1c,change from baseline,LS mean change,NA,-0.75,95%ci,-0.85;-0.65,percentage,24,weeks,aact,NA
49762076,NCT00673231,NA,uaa10287,NA,hba1c,change from baseline,LS mean change,NA,-0.82,95%ci,-0.92;-0.73,percentage,24,weeks,aact,NA
49762074,NCT00673231,NA,uaa10288,NA,hba1c,change from baseline,LS mean change,NA,-0.3,95%ci,-0.4;-0.2,percentage,24,weeks,aact,NA
49764606,NCT00676338,NA,uaa10290,NA,hba1c,change from baseline,LS mean change,NA,-1.53,se,0.07,percentage,26,weeks,aact,NA
49764607,NCT00676338,NA,uaa10291,NA,hba1c,change from baseline,LS mean change,NA,-1.48,se,0.07,percentage,26,weeks,aact,NA
49764608,NCT00676338,NA,uaa10292,NA,hba1c,change from baseline,LS mean change,NA,-1.63,se,0.08,percentage,26,weeks,aact,NA
49764609,NCT00676338,NA,uaa10293,NA,hba1c,change from baseline,LS mean change,NA,-1.15,se,0.08,percentage,26,weeks,aact,NA
49769213,NCT00680745,NA,uaa10295,NA,hba1c,change from baseline,LS mean change,NA,-0.82,95%ci,-0.94;-0.7,percentage,24,weeks,aact,NA
49769211,NCT00680745,NA,uaa10296,NA,hba1c,change from baseline,LS mean change,NA,-0.58,95%ci,-0.69;-0.46,percentage,24,weeks,aact,NA
49769212,NCT00680745,NA,uaa10297,NA,hba1c,change from baseline,LS mean change,NA,-0.63,95%ci,-0.75;-0.5,percentage,24,weeks,aact,NA
49769214,NCT00680745,NA,uaa10298,NA,hba1c,change from baseline,LS mean change,NA,-0.13,95%ci,-0.26;-0.01,percentage,24,weeks,aact,NA
49771063,NCT00683878,NA,uaa10300,NA,hba1c,change from baseline,adjusted mean change,NA,-0.97,se,0.0828,percentage,24,weeks,aact,NA
49771062,NCT00683878,NA,uaa10301,NA,hba1c,change from baseline,adjusted mean change,NA,-0.82,se,0.0828,percentage,24,weeks,aact,NA
49771061,NCT00683878,NA,uaa10302,NA,hba1c,change from baseline,adjusted mean change,NA,-0.42,se,0.0834,percentage,24,weeks,aact,NA
49776035,NCT00688701,NA,uaa10304,NA,hba1c,change from baseline,LS mean change,NA,-0.85,se,0.119,percentage,12,weeks,aact,uaa10304a
49776034,NCT00688701,NA,uaa10304,NA,hba1c,change from baseline,LS mean change,NA,-0.73,se,0.116,percentage,12,weeks,aact,uaa10304b
49776033,NCT00688701,NA,uaa10305,NA,hba1c,change from baseline,LS mean change,NA,-0.19,se,0.121,percentage,12,weeks,aact,NA
49783245,NCT00698932,NA,uaa10307,NA,hba1c,baseline,mean,NA,8.14,se,0.05,percentage,0,weeks,aact,NA
49783247,NCT00698932,NA,uaa10307,NA,hba1c,endpoint,mean,NA,7.75,se,0.076,percentage,24,weeks,aact,NA
49783244,NCT00698932,NA,uaa10308,NA,hba1c,baseline,mean,NA,8.15,se,0.05,percentage,0,weeks,aact,NA
49783246,NCT00698932,NA,uaa10308,NA,hba1c,endpoint,mean,NA,7.25,se,0.063,percentage,24,weeks,aact,NA
49785283,NCT00700817,NA,uaa10310,NA,hba1c,change from baseline,LS mean change,NA,-1.24,se,0.07,percentage,26,weeks,aact,NA
49785284,NCT00700817,NA,uaa10311,NA,hba1c,change from baseline,LS mean change,NA,-1.5,se,0.06,percentage,26,weeks,aact,NA
49785285,NCT00700817,NA,uaa10312,NA,hba1c,change from baseline,LS mean change,NA,-0.9,se,0.07,percentage,26,weeks,aact,NA
49785588,NCT00701090,NA,uaa10314,NA,hba1c,change from baseline,LS mean change,NA,-0.54,95%ci,-0.62;-0.45,percentage,30,weeks,aact,NA
49785587,NCT00701090,NA,uaa10315,NA,hba1c,change from baseline,LS mean change,NA,-0.47,95%ci,-0.55;-0.39,percentage,30,weeks,aact,NA
49790969,NCT00707031,NA,uaa10317,NA,hba1c,change from baseline,LS mean change,NA,-0.96,se,0.054,percentage,24,weeks,aact,NA
49790968,NCT00707031,NA,uaa10318,NA,hba1c,change from baseline,LS mean change,NA,-0.79,se,0.053,percentage,24,weeks,aact,NA
49792441,NCT00707993,NA,uaa10320,NA,hba1c,change from baseline,LS mean change,NA,-0.14,se,0.063,percentage,52,weeks,aact,NA
49792442,NCT00707993,NA,uaa10321,NA,hba1c,change from baseline,LS mean change,NA,-0.09,se,0.067,percentage,52,weeks,aact,NA
49797625,NCT00712673,NA,uaa10323,NA,hba1c,change from baseline,LS mean change,NA,-0.87,se,0.065,percentage,24,weeks,aact,uaa10323a
49797626,NCT00712673,NA,uaa10323,NA,hba1c,change from baseline,LS mean change,NA,-0.75,se,0.066,percentage,24,weeks,aact,uaa10323b
