unq_id,trial_id,arm_id,id,id_source,variable,category_level,unit,measure_type,first_format,second_format,first,second,notes,renal_calc_type,unq_row_number_first_set,unq_row_number_second_set,arm_n,special_pop
blchar08414,NCT00637273,uaa10251,race0646,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,50,30,NA,NA,11252,NA,3,not
blchar10568,NCT00637273,uaa10249,race3597,table_tidier_or_manual_extraction_first_set,race,indeginous_collapsed,NA,categorical,NA,percentage,NA,0,NA,NA,14173,NA,3,not
blchar10569,NCT00637273,uaa10250,race3598,table_tidier_or_manual_extraction_first_set,race,indeginous_collapsed,NA,categorical,NA,percentage,NA,0,NA,NA,14174,NA,3,not
blchar10570,NCT00637273,uaa10251,race3599,table_tidier_or_manual_extraction_first_set,race,indeginous_collapsed,NA,categorical,NA,percentage,NA,2,NA,NA,14175,NA,3,not
blchar02336,NCT00637273,uaa10249,sex0300,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,56,NA,NA,3229,NA,3,not
blchar02337,NCT00637273,uaa10250,sex0302,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,48,NA,NA,3230,NA,3,not
blchar02338,NCT00637273,uaa10251,sex0304,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,52,NA,NA,3231,NA,3,not
blchar00620,NCT00641043,uaa10254,n0834,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,130,NA,NA,NA,829,NA,1,not
blchar00621,NCT00641043,uaa10253,n0835,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,259,NA,NA,NA,830,NA,2,not
blchar09612,NCT00641043,uaa10253,race2248,table_tidier_or_manual_extraction_first_set,race,alaskan/americanindian,NA,categorical,count,percentage,1,0.4,NA,NA,12636,NA,2,not
blchar09613,NCT00641043,uaa10254,race2249,table_tidier_or_manual_extraction_first_set,race,alaskan/americanindian,NA,categorical,count,percentage,1,0.8,NA,NA,12637,NA,2,not
blchar09614,NCT00641043,uaa10253,race2250,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,65,25.1,NA,NA,12638,NA,2,not
blchar09615,NCT00641043,uaa10254,race2251,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,32,24.6,NA,NA,12639,NA,2,not
blchar09616,NCT00641043,uaa10253,race2252,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,193,74.5,NA,NA,12640,NA,2,not
blchar09617,NCT00641043,uaa10254,race2253,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,97,74.6,NA,NA,12641,NA,2,not
blchar10640,NCT00641043,uaa10253,race3673,table_tidier_or_manual_extraction_first_set,race,indeginous_collapsed,NA,categorical,NA,percentage,NA,0.4,NA,NA,14249,NA,2,not
blchar10641,NCT00641043,uaa10254,race3674,table_tidier_or_manual_extraction_first_set,race,indeginous_collapsed,NA,categorical,NA,percentage,NA,0.8,NA,NA,14250,NA,2,not
blchar02699,NCT00641043,uaa10253,sex1147,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,58.7,NA,NA,3662,NA,2,not
blchar02700,NCT00641043,uaa10254,sex1149,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,65.4,NA,NA,3663,NA,2,not
blchar00166,NCT00641056,uaa10256,n0220,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,233,NA,NA,NA,220,NA,1,not
blchar00167,NCT00641056,uaa10257,n0221,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,233,NA,NA,NA,221,NA,2,not
blchar08370,NCT00641056,uaa10256,race0602,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,13,6,NA,NA,11208,NA,2,not
blchar08371,NCT00641056,uaa10257,race0603,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,14,6,NA,NA,11209,NA,2,not
blchar08372,NCT00641056,uaa10256,race0604,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,2,1,NA,NA,11210,NA,2,not
blchar08373,NCT00641056,uaa10257,race0605,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,1,0.43,NA,NA,11211,NA,2,not
blchar08374,NCT00641056,uaa10256,race0606,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,190,82,NA,NA,11212,NA,2,not
blchar08375,NCT00641056,uaa10257,race0607,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,189,85,NA,NA,11213,NA,2,not
blchar03062,NCT00641056,uaa10256,sex0284,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,52,NA,NA,4083,NA,2,not
blchar03063,NCT00641056,uaa10257,sex0285,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,55,NA,NA,4084,NA,2,not
blchar00361,NCT00643851,uaa10260,n0486,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,194,NA,NA,NA,483,NA,1,not
blchar00362,NCT00643851,uaa10261,n0487,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,201,NA,NA,NA,484,NA,2,not
blchar00363,NCT00643851,uaa10259,n0488,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,203,NA,NA,NA,485,NA,3,not
blchar03088,NCT00643851,uaa10260,sex0675,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,40.2,NA,NA,4114,NA,3,not
blchar03089,NCT00643851,uaa10259,sex0676,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,45.3,NA,NA,4115,NA,3,not
blchar03090,NCT00643851,uaa10261,sex0677,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,47.3,NA,NA,4116,NA,3,not
blchar00593,NCT00654381,uaa10265,n0806,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,80,NA,NA,NA,801,NA,1,not
blchar00594,NCT00654381,uaa10264,n0807,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,159,NA,NA,NA,802,NA,2,not
blchar00595,NCT00654381,uaa10263,n0808,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,160,NA,NA,NA,803,NA,3,not
blchar00596,NCT00654381,uaa10267,n0809,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,162,NA,NA,NA,804,NA,4,not
blchar02675,NCT00654381,uaa10263,sex1106,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,70,NA,NA,3637,NA,4,not
blchar02676,NCT00654381,uaa10264,sex1107,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,69.8,NA,NA,3638,NA,4,not
blchar02677,NCT00654381,uaa10265,sex1108,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,71.3,NA,NA,3639,NA,4,not
blchar02678,NCT00654381,uaa10267,sex1109,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,71,NA,NA,3640,NA,4,not
blchar00597,NCT00655863,uaa10269,n0810,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,22,NA,NA,NA,805,NA,1,not
blchar00598,NCT00655863,uaa10270,n0811,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,24,NA,NA,NA,806,NA,2,not
blchar00599,NCT00655863,uaa10268,n0812,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,25,NA,NA,NA,807,NA,3,not
blchar02679,NCT00655863,uaa10268,sex1111,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,60,NA,NA,3641,NA,3,not
blchar02680,NCT00655863,uaa10269,sex1113,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,68,NA,NA,3642,NA,3,not
blchar02681,NCT00655863,uaa10270,sex1115,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,83,NA,NA,3643,NA,3,not
blchar11461,NCT00660907,uaa10272,blb1906,manual_extraction_first_set,n,NA,NA,count,count,none,400,NA,NA,NA,1618,NA,1,not
blchar11462,NCT00660907,uaa10272,blb1912,manual_extraction_first_set,race,asian,NA,categorical,count,percentage,27,6.8,NA,NA,13798,NA,1,not
blchar11463,NCT00660907,uaa10272,blb1911,manual_extraction_first_set,race,black,NA,categorical,count,percentage,26,6.5,NA,NA,13850,NA,1,not
blchar11464,NCT00660907,uaa10272,blb1910,manual_extraction_first_set,race,white,NA,categorical,count,percentage,327,81.8,NA,NA,13931,NA,1,not
blchar11465,NCT00660907,uaa10272,blb1913,manual_extraction_first_set,race,other,NA,categorical,count,percentage,20,5,NA,NA,14055,NA,1,not
blchar11471,NCT00660907,uaa10273,blb1929,manual_extraction_first_set,n,NA,NA,count,count,none,401,NA,NA,NA,1619,NA,2,not
blchar11472,NCT00660907,uaa10273,blb1935,manual_extraction_first_set,race,asian,NA,categorical,count,percentage,34,8.5,NA,NA,13799,NA,2,not
blchar11473,NCT00660907,uaa10273,blb1934,manual_extraction_first_set,race,black,NA,categorical,count,percentage,24,6,NA,NA,13851,NA,2,not
blchar11474,NCT00660907,uaa10273,blb1933,manual_extraction_first_set,race,white,NA,categorical,count,percentage,323,80.5,NA,NA,13932,NA,2,not
blchar11475,NCT00660907,uaa10273,blb1936,manual_extraction_first_set,race,other,NA,categorical,count,percentage,20,5,NA,NA,14056,NA,2,not
blchar12730,NCT00660907,uaa10272,aact265,aact_extraction_first_set,male,male,NA,categorical,count,percentage,221,55.25,NA,NA,NA,NA,2,not
blchar12731,NCT00660907,uaa10273,aact266,aact_extraction_first_set,male,male,NA,categorical,count,percentage,220,54.86284289,NA,NA,NA,NA,2,not
blchar12732,NCT00660907,uaa10274,aact267,aact_extraction_first_set,male,male,NA,categorical,count,percentage,441,55.05617978,NA,NA,NA,NA,3,not
blchar00828,NCT00661362,uaa10276,n1111,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,283,NA,NA,NA,1105,NA,1,not
blchar00829,NCT00661362,uaa10275,n1112,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,287,NA,NA,NA,1106,NA,2,not
blchar02856,NCT00661362,uaa10275,sex1514,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,48.4,NA,NA,3850,NA,2,not
blchar02857,NCT00661362,uaa10276,sex1516,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,48.1,NA,NA,3851,NA,2,not
blchar00589,NCT00666458,uaa10279,n0801,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,398,NA,NA,NA,796,NA,1,not
blchar00590,NCT00666458,uaa10278,n0802,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,403,NA,NA,NA,797,NA,2,not
blchar09551,NCT00666458,uaa10278,race2157,table_tidier_or_manual_extraction_first_set,race,alaskan/americanindian,NA,categorical,count,percentage,25,6.2,NA,NA,12561,NA,2,not
blchar09552,NCT00666458,uaa10279,race2158,table_tidier_or_manual_extraction_first_set,race,alaskan/americanindian,NA,categorical,count,percentage,25,6.3,NA,NA,12562,NA,2,not
blchar09553,NCT00666458,uaa10278,race2160,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,34,8.4,NA,NA,12564,NA,2,not
blchar09554,NCT00666458,uaa10279,race2161,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,40,10.1,NA,NA,12565,NA,2,not
blchar09555,NCT00666458,uaa10278,race2163,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,29,7.2,NA,NA,12567,NA,2,not
blchar09556,NCT00666458,uaa10279,race2164,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,30,7.5,NA,NA,12568,NA,2,not
blchar09557,NCT00666458,uaa10278,race2166,table_tidier_or_manual_extraction_first_set,race,other,NA,categorical,count,percentage,42,10.4,NA,NA,12570,NA,2,not
blchar09558,NCT00666458,uaa10279,race2167,table_tidier_or_manual_extraction_first_set,race,other,NA,categorical,count,percentage,44,11.1,NA,NA,12571,NA,2,not
blchar09559,NCT00666458,uaa10278,race2169,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,273,67.7,NA,NA,12573,NA,2,not
blchar09560,NCT00666458,uaa10279,race2170,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,259,65.1,NA,NA,12574,NA,2,not
blchar10638,NCT00666458,uaa10278,race3670,table_tidier_or_manual_extraction_first_set,race,indeginous_collapsed,NA,categorical,NA,percentage,NA,6.2,NA,NA,14246,NA,2,not
blchar10639,NCT00666458,uaa10279,race3671,table_tidier_or_manual_extraction_first_set,race,indeginous_collapsed,NA,categorical,NA,percentage,NA,6.3,NA,NA,14247,NA,2,not
blchar02671,NCT00666458,uaa10278,sex1097,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,47.1,NA,NA,3632,NA,2,not
blchar02672,NCT00666458,uaa10279,sex1099,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,50.8,NA,NA,3633,NA,2,not
blchar11477,NCT00667732,uaa10281,blb0263,manual_extraction_first_set,n,NA,NA,count,count,none,17,NA,NA,NA,1478,NA,1,not
blchar11479,NCT00667732,uaa10283,blb0268,manual_extraction_first_set,n,NA,NA,count,count,none,17,NA,NA,NA,1479,NA,2,not
blchar11476,NCT00667732,uaa10281,blb0266,manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,47.1,NA,NA,4470,NA,2,not
blchar11478,NCT00667732,uaa10283,blb0271,manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,35.3,NA,NA,4478,NA,2,not
blchar00948,NCT00673231,uaa10288,n1260,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,193,NA,NA,NA,1254,NA,1,not
blchar00949,NCT00673231,uaa10285,n1261,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,194,NA,NA,NA,1255,NA,2,not
blchar00950,NCT00673231,uaa10286,n1262,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,202,NA,NA,NA,1256,NA,3,not
blchar00951,NCT00673231,uaa10287,n1263,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,211,NA,NA,NA,1257,NA,4,not
blchar10220,NCT00673231,uaa10285,race3059,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,3,1.5,NA,NA,13344,NA,4,not
