tosep,params,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,rhat
m07_aggipd_random_mono_f8_ge12,mu[NCT02254291],0.8972413500545764,0.21252942714079476,0.7949242799304734,-0.7195727560557799,0.43980888423013426,0.8642019682490127,1.3620007375465493,2.6619595712041613,13.989860407624771,1.3055561243096512
m07_aggipd_random_mono_f8_ge12,mu[NCT02505334],0.9623264001250526,0.6474095985692062,1.2085479513539978,-1.5996018925982642,0.07037225702607847,1.0022307604632397,1.913257533796585,3.0065620614128643,3.4847329751672635,2.075600385109284
m07_aggipd_random_mono_f8_ge12,mu[NCT02920801],3.873576307042559,0.14302777908635822,0.8901764936527351,2.0960889497256807,3.3179549573643605,3.9342281307229703,4.442523643524984,5.8113795751537225,38.735704035145254,1.0865859639868527
m07_aggipd_random_mono_f8_ge12,mu[NCT02974504],0.5590415943417163,0.24852495753565823,0.9229132004559096,-1.1115850578632656,-0.13689696672812074,0.5651140380095793,1.225570246911142,2.3878909744222026,13.790553549136279,1.4408644535734894
m07_aggipd_random_mono_f8_ge12,mu[NCT02999841],-0.702765220637474,0.2913072310218634,1.135065039525275,-3.0906511512669144,-1.4319382204396556,-0.5982176764756437,0.011997913488640068,1.4657667117367712,15.182348797833114,1.2435933759288291
m07_aggipd_random_mono_f8_ge12,mu[NCT03068065],-1.3569896235206826,0.4338676078978415,1.0464745958679518,-3.2198441241065616,-2.1759191200281474,-1.4654810328941967,-0.6202176131819335,0.7792489893853459,5.817587513645081,1.6735160544024135
m07_aggipd_random_mono_f8_ge12,mu[NCT03861052],0.49790320006534344,0.15040838211238605,0.7856247746604336,-0.9013978157902939,-0.038151656968495366,0.45462579693952154,0.9930908143499249,2.240666262052516,27.282631770456526,1.0982281097454192
m07_aggipd_random_mono_f8_ge12,mu[NCT03954834],0.3626475400065347,0.014763693803582166,0.11026426894937368,0.15045711548407326,0.28935098340000315,0.3630742379410282,0.4360807946671207,0.5763040149274189,55.78013307690319,1.078040432362186
m07_aggipd_random_mono_f8_ge12,mu[NCT04470310],1.3121458903581802,0.29854271057917475,1.0043409428874315,-0.6418663225156968,0.6659923035397048,1.4005465247321185,1.809298186830743,3.6237271419735055,11.317471035763367,1.491533365393242
m07_aggipd_random_mono_f8_ge12,mu[NCT04916093],-0.11309007137270659,0.1747463041686038,0.7437332061557147,-1.5346908032040516,-0.6014288362969857,-0.14645988429709322,0.39064822830104673,1.3506562574337126,18.1141661072038,1.3682710699865879
