nct_id,nct_id2,models,row,col,r,outcome_method,outcome
NCT00838903,NCT00838903,f8,sex,age10:arm_f_2_uaa10381,0.084,bocf,hba1c
NCT00838903,NCT00838903,f8,(Intercept),age10:arm_f_2_uaa10382,0.729,bocf,hba1c
NCT00838903,NCT00838903,f8,value_1,age10:arm_f_2_uaa10382,-0.041,bocf,hba1c
NCT00838903,NCT00838903,f8,age10,age10:arm_f_2_uaa10382,-0.867,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,age10:arm_f_2_uaa10382,-0.73,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,age10:arm_f_2_uaa10382,-0.969,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,age10:arm_f_2_uaa10382,-0.729,bocf,hba1c
NCT00838903,NCT00838903,f8,sex,age10:arm_f_2_uaa10382,0.083,bocf,hba1c
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10381,age10:arm_f_2_uaa10382,0.752,bocf,hba1c
NCT00838903,NCT00838903,f8,(Intercept),age10:arm_f_2_uaa10384,0.718,bocf,hba1c
NCT00838903,NCT00838903,f8,value_1,age10:arm_f_2_uaa10384,-0.026,bocf,hba1c
NCT00838903,NCT00838903,f8,age10,age10:arm_f_2_uaa10384,-0.862,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,age10:arm_f_2_uaa10384,-0.727,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,age10:arm_f_2_uaa10384,-0.73,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,age10:arm_f_2_uaa10384,-0.97,bocf,hba1c
NCT00838903,NCT00838903,f8,sex,age10:arm_f_2_uaa10384,0.083,bocf,hba1c
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10381,age10:arm_f_2_uaa10384,0.749,bocf,hba1c
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10382,age10:arm_f_2_uaa10384,0.749,bocf,hba1c
NCT00838903,NCT00838903,f8,(Intercept),arm_f_2_uaa10381:sex,0.061,bocf,hba1c
NCT00838903,NCT00838903,f8,value_1,arm_f_2_uaa10381:sex,-0.009,bocf,hba1c
NCT00838903,NCT00838903,f8,age10,arm_f_2_uaa10381:sex,0.083,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,arm_f_2_uaa10381:sex,-0.123,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,arm_f_2_uaa10381:sex,-0.058,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,arm_f_2_uaa10381:sex,-0.058,bocf,hba1c
NCT00838903,NCT00838903,f8,sex,arm_f_2_uaa10381:sex,-0.864,bocf,hba1c
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10381,arm_f_2_uaa10381:sex,-0.046,bocf,hba1c
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10382,arm_f_2_uaa10381:sex,-0.073,bocf,hba1c
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10384,arm_f_2_uaa10381:sex,-0.073,bocf,hba1c
NCT00838903,NCT00838903,f8,(Intercept),arm_f_2_uaa10382:sex,0.076,bocf,hba1c
NCT00838903,NCT00838903,f8,value_1,arm_f_2_uaa10382:sex,-0.036,bocf,hba1c
NCT00838903,NCT00838903,f8,age10,arm_f_2_uaa10382:sex,0.081,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,arm_f_2_uaa10382:sex,-0.059,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,arm_f_2_uaa10382:sex,-0.085,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,arm_f_2_uaa10382:sex,-0.059,bocf,hba1c
NCT00838903,NCT00838903,f8,sex,arm_f_2_uaa10382:sex,-0.867,bocf,hba1c
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10381,arm_f_2_uaa10382:sex,-0.073,bocf,hba1c
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10382,arm_f_2_uaa10382:sex,-0.093,bocf,hba1c
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10384,arm_f_2_uaa10382:sex,-0.072,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381:sex,arm_f_2_uaa10382:sex,0.749,bocf,hba1c
NCT00838903,NCT00838903,f8,(Intercept),arm_f_2_uaa10384:sex,0.067,bocf,hba1c
NCT00838903,NCT00838903,f8,value_1,arm_f_2_uaa10384:sex,-0.02,bocf,hba1c
NCT00838903,NCT00838903,f8,age10,arm_f_2_uaa10384:sex,0.083,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,arm_f_2_uaa10384:sex,-0.058,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,arm_f_2_uaa10384:sex,-0.059,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,arm_f_2_uaa10384:sex,-0.103,bocf,hba1c
NCT00838903,NCT00838903,f8,sex,arm_f_2_uaa10384:sex,-0.866,bocf,hba1c
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10381,arm_f_2_uaa10384:sex,-0.073,bocf,hba1c
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10382,arm_f_2_uaa10384:sex,-0.072,bocf,hba1c
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10384,arm_f_2_uaa10384:sex,-0.068,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381:sex,arm_f_2_uaa10384:sex,0.748,bocf,hba1c
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382:sex,arm_f_2_uaa10384:sex,0.751,bocf,hba1c
NCT00838916,NCT00838916,f8,(Intercept),value_1,-0.711,bocf,hba1c
NCT00838916,NCT00838916,f8,(Intercept),age10,-0.741,bocf,hba1c
NCT00838916,NCT00838916,f8,value_1,age10,0.089,bocf,hba1c
NCT00838916,NCT00838916,f8,(Intercept),arm_f_2_uaa10386,-0.58,bocf,hba1c
NCT00838916,NCT00838916,f8,value_1,arm_f_2_uaa10386,0.015,bocf,hba1c
NCT00838916,NCT00838916,f8,age10,arm_f_2_uaa10386,0.782,bocf,hba1c
NCT00838916,NCT00838916,f8,(Intercept),sex,-0.147,bocf,hba1c
NCT00838916,NCT00838916,f8,value_1,sex,-0.007,bocf,hba1c
NCT00838916,NCT00838916,f8,age10,sex,0.029,bocf,hba1c
NCT00838916,NCT00838916,f8,arm_f_2_uaa10386,sex,0.175,bocf,hba1c
NCT00838916,NCT00838916,f8,(Intercept),age10:arm_f_2_uaa10386,0.553,bocf,hba1c
NCT00838916,NCT00838916,f8,value_1,age10:arm_f_2_uaa10386,-0.004,bocf,hba1c
NCT00838916,NCT00838916,f8,age10,age10:arm_f_2_uaa10386,-0.806,bocf,hba1c
NCT00838916,NCT00838916,f8,arm_f_2_uaa10386,age10:arm_f_2_uaa10386,-0.968,bocf,hba1c
NCT00838916,NCT00838916,f8,sex,age10:arm_f_2_uaa10386,-0.024,bocf,hba1c
NCT00838916,NCT00838916,f8,(Intercept),arm_f_2_uaa10386:sex,0.137,bocf,hba1c
NCT00838916,NCT00838916,f8,value_1,arm_f_2_uaa10386:sex,-0.018,bocf,hba1c
NCT00838916,NCT00838916,f8,age10,arm_f_2_uaa10386:sex,-0.026,bocf,hba1c
NCT00838916,NCT00838916,f8,arm_f_2_uaa10386,arm_f_2_uaa10386:sex,-0.173,bocf,hba1c
NCT00838916,NCT00838916,f8,sex,arm_f_2_uaa10386:sex,-0.819,bocf,hba1c
NCT00838916,NCT00838916,f8,age10:arm_f_2_uaa10386,arm_f_2_uaa10386:sex,-0.015,bocf,hba1c
NCT00839527,NCT00839527,f8,(Intercept),value_1,-0.605,bocf,hba1c
NCT00839527,NCT00839527,f8,(Intercept),age10,-0.804,bocf,hba1c
NCT00839527,NCT00839527,f8,value_1,age10,0.064,bocf,hba1c
NCT00839527,NCT00839527,f8,(Intercept),arm_f_2_uaa10389,-0.671,bocf,hba1c
NCT00839527,NCT00839527,f8,value_1,arm_f_2_uaa10389,0.006,bocf,hba1c
NCT00839527,NCT00839527,f8,age10,arm_f_2_uaa10389,0.806,bocf,hba1c
NCT00839527,NCT00839527,f8,(Intercept),arm_f_2_uaa10390,-0.658,bocf,hba1c
NCT00839527,NCT00839527,f8,value_1,arm_f_2_uaa10390,-0.012,bocf,hba1c
NCT00839527,NCT00839527,f8,age10,arm_f_2_uaa10390,0.802,bocf,hba1c
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389,arm_f_2_uaa10390,0.7,bocf,hba1c
NCT00839527,NCT00839527,f8,(Intercept),sex,-0.103,bocf,hba1c
NCT00839527,NCT00839527,f8,value_1,sex,0.026,bocf,hba1c
NCT00839527,NCT00839527,f8,age10,sex,-0.1,bocf,hba1c
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389,sex,0.092,bocf,hba1c
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390,sex,0.092,bocf,hba1c
NCT00839527,NCT00839527,f8,(Intercept),age10:arm_f_2_uaa10389,0.645,bocf,hba1c
NCT00839527,NCT00839527,f8,value_1,age10:arm_f_2_uaa10389,-0.009,bocf,hba1c
NCT00839527,NCT00839527,f8,age10,age10:arm_f_2_uaa10389,-0.833,bocf,hba1c
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389,age10:arm_f_2_uaa10389,-0.966,bocf,hba1c
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390,age10:arm_f_2_uaa10389,-0.671,bocf,hba1c
NCT00839527,NCT00839527,f8,sex,age10:arm_f_2_uaa10389,0.085,bocf,hba1c
NCT00839527,NCT00839527,f8,(Intercept),age10:arm_f_2_uaa10390,0.638,bocf,hba1c
NCT00839527,NCT00839527,f8,value_1,age10:arm_f_2_uaa10390,0.007,bocf,hba1c
NCT00839527,NCT00839527,f8,age10,age10:arm_f_2_uaa10390,-0.835,bocf,hba1c
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389,age10:arm_f_2_uaa10390,-0.676,bocf,hba1c
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390,age10:arm_f_2_uaa10390,-0.965,bocf,hba1c
NCT00839527,NCT00839527,f8,sex,age10:arm_f_2_uaa10390,0.086,bocf,hba1c
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10389,age10:arm_f_2_uaa10390,0.699,bocf,hba1c
NCT00839527,NCT00839527,f8,(Intercept),arm_f_2_uaa10389:sex,0.056,bocf,hba1c
NCT00839527,NCT00839527,f8,value_1,arm_f_2_uaa10389:sex,0.03,bocf,hba1c
NCT00839527,NCT00839527,f8,age10,arm_f_2_uaa10389:sex,0.088,bocf,hba1c
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.113,bocf,hba1c
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.078,bocf,hba1c
NCT00839527,NCT00839527,f8,sex,arm_f_2_uaa10389:sex,-0.843,bocf,hba1c
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.086,bocf,hba1c
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.072,bocf,hba1c
NCT00839527,NCT00839527,f8,(Intercept),arm_f_2_uaa10390:sex,0.072,bocf,hba1c
NCT00839527,NCT00839527,f8,value_1,arm_f_2_uaa10390:sex,0.003,bocf,hba1c
NCT00839527,NCT00839527,f8,age10,arm_f_2_uaa10390:sex,0.086,bocf,hba1c
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.078,bocf,hba1c
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.123,bocf,hba1c
NCT00839527,NCT00839527,f8,sex,arm_f_2_uaa10390:sex,-0.847,bocf,hba1c
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.072,bocf,hba1c
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.079,bocf,hba1c
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389:sex,arm_f_2_uaa10390:sex,0.715,bocf,hba1c
NCT00849017,NCT00849017,f8,(Intercept),value_1,-0.78,bocf,hba1c
NCT00849017,NCT00849017,f8,(Intercept),age10,-0.689,bocf,hba1c
NCT00849017,NCT00849017,f8,value_1,age10,0.129,bocf,hba1c
NCT00849017,NCT00849017,f8,(Intercept),arm_f_2_uaa10393,-0.465,bocf,hba1c
NCT00849017,NCT00849017,f8,value_1,arm_f_2_uaa10393,0.018,bocf,hba1c
NCT00849017,NCT00849017,f8,age10,arm_f_2_uaa10393,0.678,bocf,hba1c
NCT00849017,NCT00849017,f8,(Intercept),arm_f_2_uaa10394,-0.406,bocf,hba1c
NCT00849017,NCT00849017,f8,value_1,arm_f_2_uaa10394,-0.027,bocf,hba1c
NCT00849017,NCT00849017,f8,age10,arm_f_2_uaa10394,0.637,bocf,hba1c
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393,arm_f_2_uaa10394,0.49,bocf,hba1c
NCT00849017,NCT00849017,f8,(Intercept),sex,-0.063,bocf,hba1c
NCT00849017,NCT00849017,f8,value_1,sex,-0.096,bocf,hba1c
NCT00849017,NCT00849017,f8,age10,sex,-0.033,bocf,hba1c
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393,sex,0.157,bocf,hba1c
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394,sex,0.153,bocf,hba1c
NCT00849017,NCT00849017,f8,(Intercept),age10:arm_f_2_uaa10393,0.441,bocf,hba1c
NCT00849017,NCT00849017,f8,value_1,age10:arm_f_2_uaa10393,-0.033,bocf,hba1c
NCT00849017,NCT00849017,f8,age10,age10:arm_f_2_uaa10393,-0.698,bocf,hba1c
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393,age10:arm_f_2_uaa10393,-0.948,bocf,hba1c
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394,age10:arm_f_2_uaa10393,-0.451,bocf,hba1c
NCT00849017,NCT00849017,f8,sex,age10:arm_f_2_uaa10393,0.018,bocf,hba1c
NCT00849017,NCT00849017,f8,(Intercept),age10:arm_f_2_uaa10394,0.39,bocf,hba1c
NCT00849017,NCT00849017,f8,value_1,age10:arm_f_2_uaa10394,0.016,bocf,hba1c
NCT00849017,NCT00849017,f8,age10,age10:arm_f_2_uaa10394,-0.671,bocf,hba1c
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393,age10:arm_f_2_uaa10394,-0.462,bocf,hba1c
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394,age10:arm_f_2_uaa10394,-0.951,bocf,hba1c
NCT00849017,NCT00849017,f8,sex,age10:arm_f_2_uaa10394,0.013,bocf,hba1c
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10393,age10:arm_f_2_uaa10394,0.474,bocf,hba1c
NCT00849017,NCT00849017,f8,(Intercept),arm_f_2_uaa10393:sex,0.1,bocf,hba1c
NCT00849017,NCT00849017,f8,value_1,arm_f_2_uaa10393:sex,-0.004,bocf,hba1c
NCT00849017,NCT00849017,f8,age10,arm_f_2_uaa10393:sex,0.014,bocf,hba1c
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393,arm_f_2_uaa10393:sex,-0.15,bocf,hba1c
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394,arm_f_2_uaa10393:sex,-0.106,bocf,hba1c
NCT00849017,NCT00849017,f8,sex,arm_f_2_uaa10393:sex,-0.698,bocf,hba1c
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10393,arm_f_2_uaa10393:sex,-0.088,bocf,hba1c
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10394,arm_f_2_uaa10393:sex,-0.01,bocf,hba1c
NCT00849017,NCT00849017,f8,(Intercept),arm_f_2_uaa10394:sex,0.069,bocf,hba1c
NCT00849017,NCT00849017,f8,value_1,arm_f_2_uaa10394:sex,0.036,bocf,hba1c
NCT00849017,NCT00849017,f8,age10,arm_f_2_uaa10394:sex,0.02,bocf,hba1c
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393,arm_f_2_uaa10394:sex,-0.112,bocf,hba1c
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394,arm_f_2_uaa10394:sex,-0.181,bocf,hba1c
NCT00849017,NCT00849017,f8,sex,arm_f_2_uaa10394:sex,-0.704,bocf,hba1c
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10393,arm_f_2_uaa10394:sex,-0.012,bocf,hba1c
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10394,arm_f_2_uaa10394:sex,-0.055,bocf,hba1c
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393:sex,arm_f_2_uaa10394:sex,0.494,bocf,hba1c
NCT00849056,NCT00849056,f8,(Intercept),value_1,-0.766,bocf,hba1c
NCT00849056,NCT00849056,f8,(Intercept),age10,-0.665,bocf,hba1c
NCT00849056,NCT00849056,f8,value_1,age10,0.058,bocf,hba1c
NCT00849056,NCT00849056,f8,(Intercept),arm_f_2_uaa10397,-0.431,bocf,hba1c
NCT00849056,NCT00849056,f8,value_1,arm_f_2_uaa10397,-0.047,bocf,hba1c
NCT00849056,NCT00849056,f8,age10,arm_f_2_uaa10397,0.698,bocf,hba1c
NCT00849056,NCT00849056,f8,(Intercept),sex,-0.134,bocf,hba1c
NCT00849056,NCT00849056,f8,value_1,sex,0.044,bocf,hba1c
NCT00849056,NCT00849056,f8,age10,sex,-0.039,bocf,hba1c
NCT00849056,NCT00849056,f8,arm_f_2_uaa10397,sex,0.111,bocf,hba1c
NCT00849056,NCT00849056,f8,(Intercept),age10:arm_f_2_uaa10397,0.414,bocf,hba1c
NCT00849056,NCT00849056,f8,value_1,age10:arm_f_2_uaa10397,0.046,bocf,hba1c
NCT00849056,NCT00849056,f8,age10,age10:arm_f_2_uaa10397,-0.72,bocf,hba1c
NCT00849056,NCT00849056,f8,arm_f_2_uaa10397,age10:arm_f_2_uaa10397,-0.963,bocf,hba1c
NCT00849056,NCT00849056,f8,sex,age10:arm_f_2_uaa10397,0.032,bocf,hba1c
NCT00849056,NCT00849056,f8,(Intercept),arm_f_2_uaa10397:sex,0.054,bocf,hba1c
NCT00849056,NCT00849056,f8,value_1,arm_f_2_uaa10397:sex,0.021,bocf,hba1c
NCT00849056,NCT00849056,f8,age10,arm_f_2_uaa10397:sex,0.03,bocf,hba1c
NCT00849056,NCT00849056,f8,arm_f_2_uaa10397,arm_f_2_uaa10397:sex,-0.127,bocf,hba1c
NCT00849056,NCT00849056,f8,sex,arm_f_2_uaa10397:sex,-0.697,bocf,hba1c
NCT00849056,NCT00849056,f8,age10:arm_f_2_uaa10397,arm_f_2_uaa10397:sex,-0.085,bocf,hba1c
NCT00976391,NCT00976391,f8,(Intercept),value_1,-0.764,bocf,hba1c
NCT00976391,NCT00976391,f8,(Intercept),age10,-0.722,bocf,hba1c
NCT00976391,NCT00976391,f8,value_1,age10,0.126,bocf,hba1c
NCT00976391,NCT00976391,f8,(Intercept),arm_f_2_uaa10467,-0.457,bocf,hba1c
NCT00976391,NCT00976391,f8,value_1,arm_f_2_uaa10467,-0.009,bocf,hba1c
NCT00976391,NCT00976391,f8,age10,arm_f_2_uaa10467,0.695,bocf,hba1c
NCT00976391,NCT00976391,f8,(Intercept),sex,-0.106,bocf,hba1c
NCT00976391,NCT00976391,f8,value_1,sex,0.058,bocf,hba1c
NCT00976391,NCT00976391,f8,age10,sex,-0.047,bocf,hba1c
NCT00976391,NCT00976391,f8,arm_f_2_uaa10467,sex,0.068,bocf,hba1c
NCT00976391,NCT00976391,f8,(Intercept),age10:arm_f_2_uaa10467,0.444,bocf,hba1c
NCT00976391,NCT00976391,f8,value_1,age10:arm_f_2_uaa10467,0.01,bocf,hba1c
NCT00976391,NCT00976391,f8,age10,age10:arm_f_2_uaa10467,-0.709,bocf,hba1c
NCT00976391,NCT00976391,f8,arm_f_2_uaa10467,age10:arm_f_2_uaa10467,-0.976,bocf,hba1c
NCT00976391,NCT00976391,f8,sex,age10:arm_f_2_uaa10467,0.04,bocf,hba1c
NCT00976391,NCT00976391,f8,(Intercept),arm_f_2_uaa10467:sex,0.048,bocf,hba1c
NCT00976391,NCT00976391,f8,value_1,arm_f_2_uaa10467:sex,-0.005,bocf,hba1c
NCT00976391,NCT00976391,f8,age10,arm_f_2_uaa10467:sex,0.038,bocf,hba1c
NCT00976391,NCT00976391,f8,arm_f_2_uaa10467,arm_f_2_uaa10467:sex,-0.146,bocf,hba1c
NCT00976391,NCT00976391,f8,sex,arm_f_2_uaa10467:sex,-0.707,bocf,hba1c
NCT00976391,NCT00976391,f8,age10:arm_f_2_uaa10467,arm_f_2_uaa10467:sex,-0.001,bocf,hba1c
NCT01098539,NCT01098539,f8,(Intercept),value_1,-0.688,bocf,hba1c
NCT01098539,NCT01098539,f8,(Intercept),age10,-0.753,bocf,hba1c
NCT01098539,NCT01098539,f8,value_1,age10,0.064,bocf,hba1c
NCT01098539,NCT01098539,f8,(Intercept),arm_f_2_uaa10566,-0.486,bocf,hba1c
NCT01098539,NCT01098539,f8,value_1,arm_f_2_uaa10566,-0.016,bocf,hba1c
NCT01098539,NCT01098539,f8,age10,arm_f_2_uaa10566,0.667,bocf,hba1c
NCT01098539,NCT01098539,f8,(Intercept),sex,-0.034,bocf,hba1c
NCT01098539,NCT01098539,f8,value_1,sex,0.022,bocf,hba1c
NCT01098539,NCT01098539,f8,age10,sex,-0.122,bocf,hba1c
NCT01098539,NCT01098539,f8,arm_f_2_uaa10566,sex,0.017,bocf,hba1c
NCT01098539,NCT01098539,f8,(Intercept),age10:arm_f_2_uaa10566,0.467,bocf,hba1c
NCT01098539,NCT01098539,f8,value_1,age10:arm_f_2_uaa10566,0.028,bocf,hba1c
NCT01098539,NCT01098539,f8,age10,age10:arm_f_2_uaa10566,-0.681,bocf,hba1c
NCT01098539,NCT01098539,f8,arm_f_2_uaa10566,age10:arm_f_2_uaa10566,-0.98,bocf,hba1c
NCT01098539,NCT01098539,f8,sex,age10:arm_f_2_uaa10566,0.085,bocf,hba1c
NCT01098539,NCT01098539,f8,(Intercept),arm_f_2_uaa10566:sex,0.03,bocf,hba1c
NCT01098539,NCT01098539,f8,value_1,arm_f_2_uaa10566:sex,-0.025,bocf,hba1c
NCT01098539,NCT01098539,f8,age10,arm_f_2_uaa10566:sex,0.086,bocf,hba1c
NCT01098539,NCT01098539,f8,arm_f_2_uaa10566,arm_f_2_uaa10566:sex,-0.047,bocf,hba1c
NCT01098539,NCT01098539,f8,sex,arm_f_2_uaa10566:sex,-0.71,bocf,hba1c
NCT01098539,NCT01098539,f8,age10:arm_f_2_uaa10566,arm_f_2_uaa10566:sex,-0.1,bocf,hba1c
NCT01128894,NCT01128894,f8,(Intercept),value_1,-0.799,bocf,hba1c
NCT01128894,NCT01128894,f8,(Intercept),age10,-0.689,bocf,hba1c
NCT01128894,NCT01128894,f8,value_1,age10,0.14,bocf,hba1c
NCT01128894,NCT01128894,f8,(Intercept),arm_f_2_uaa10601,-0.444,bocf,hba1c
NCT01128894,NCT01128894,f8,value_1,arm_f_2_uaa10601,0.014,bocf,hba1c
NCT01128894,NCT01128894,f8,age10,arm_f_2_uaa10601,0.691,bocf,hba1c
NCT01128894,NCT01128894,f8,(Intercept),sex,-0.122,bocf,hba1c
NCT01128894,NCT01128894,f8,value_1,sex,-0.004,bocf,hba1c
NCT01128894,NCT01128894,f8,age10,sex,0.025,bocf,hba1c
NCT01128894,NCT01128894,f8,arm_f_2_uaa10601,sex,0.15,bocf,hba1c
NCT01128894,NCT01128894,f8,(Intercept),age10:arm_f_2_uaa10601,0.426,bocf,hba1c
NCT01128894,NCT01128894,f8,value_1,age10:arm_f_2_uaa10601,-0.014,bocf,hba1c
NCT01128894,NCT01128894,f8,age10,age10:arm_f_2_uaa10601,-0.706,bocf,hba1c
NCT01128894,NCT01128894,f8,arm_f_2_uaa10601,age10:arm_f_2_uaa10601,-0.969,bocf,hba1c
NCT01128894,NCT01128894,f8,sex,age10:arm_f_2_uaa10601,-0.018,bocf,hba1c
NCT01128894,NCT01128894,f8,(Intercept),arm_f_2_uaa10601:sex,0.095,bocf,hba1c
NCT01128894,NCT01128894,f8,value_1,arm_f_2_uaa10601:sex,-0.008,bocf,hba1c
NCT01128894,NCT01128894,f8,age10,arm_f_2_uaa10601:sex,-0.019,bocf,hba1c
NCT01128894,NCT01128894,f8,arm_f_2_uaa10601,arm_f_2_uaa10601:sex,-0.168,bocf,hba1c
NCT01128894,NCT01128894,f8,sex,arm_f_2_uaa10601:sex,-0.705,bocf,hba1c
NCT01128894,NCT01128894,f8,age10:arm_f_2_uaa10601,arm_f_2_uaa10601:sex,-0.009,bocf,hba1c
NCT01733758,NCT01733758,f8,(Intercept),value_1,-0.647,bocf,hba1c
NCT01733758,NCT01733758,f8,(Intercept),age10,-0.796,bocf,hba1c
NCT01733758,NCT01733758,f8,value_1,age10,0.119,bocf,hba1c
NCT01733758,NCT01733758,f8,(Intercept),arm_f_2_uaa10899,-0.597,bocf,hba1c
NCT01733758,NCT01733758,f8,value_1,arm_f_2_uaa10899,0.057,bocf,hba1c
NCT01733758,NCT01733758,f8,age10,arm_f_2_uaa10899,0.699,bocf,hba1c
NCT01733758,NCT01733758,f8,(Intercept),arm_f_2_uaa10900,-0.597,bocf,hba1c
NCT01733758,NCT01733758,f8,value_1,arm_f_2_uaa10900,0.023,bocf,hba1c
NCT01733758,NCT01733758,f8,age10,arm_f_2_uaa10900,0.722,bocf,hba1c
NCT01733758,NCT01733758,f8,arm_f_2_uaa10899,arm_f_2_uaa10900,0.562,bocf,hba1c
NCT01733758,NCT01733758,f8,(Intercept),arm_f_2_uaa10901,-0.574,bocf,hba1c
NCT01733758,NCT01733758,f8,value_1,arm_f_2_uaa10901,0.05,bocf,hba1c
NCT01733758,NCT01733758,f8,age10,arm_f_2_uaa10901,0.676,bocf,hba1c
NCT01733758,NCT01733758,f8,arm_f_2_uaa10899,arm_f_2_uaa10901,0.525,bocf,hba1c
NCT01733758,NCT01733758,f8,arm_f_2_uaa10900,arm_f_2_uaa10901,0.543,bocf,hba1c
NCT01733758,NCT01733758,f8,(Intercept),sex,-0.276,bocf,hba1c
NCT01733758,NCT01733758,f8,value_1,sex,-0.007,bocf,hba1c
NCT01733758,NCT01733758,f8,age10,sex,0.114,bocf,hba1c
NCT01733758,NCT01733758,f8,arm_f_2_uaa10899,sex,0.27,bocf,hba1c
NCT01733758,NCT01733758,f8,arm_f_2_uaa10900,sex,0.281,bocf,hba1c
NCT01733758,NCT01733758,f8,arm_f_2_uaa10901,sex,0.261,bocf,hba1c
NCT01733758,NCT01733758,f8,(Intercept),age10:arm_f_2_uaa10899,0.571,bocf,hba1c
NCT01733758,NCT01733758,f8,value_1,age10:arm_f_2_uaa10899,-0.045,bocf,hba1c
NCT01733758,NCT01733758,f8,age10,age10:arm_f_2_uaa10899,-0.75,bocf,hba1c
NCT01733758,NCT01733758,f8,arm_f_2_uaa10899,age10:arm_f_2_uaa10899,-0.953,bocf,hba1c
NCT01733758,NCT01733758,f8,arm_f_2_uaa10900,age10:arm_f_2_uaa10899,-0.544,bocf,hba1c
NCT01733758,NCT01733758,f8,arm_f_2_uaa10901,age10:arm_f_2_uaa10899,-0.508,bocf,hba1c
NCT01733758,NCT01733758,f8,sex,age10:arm_f_2_uaa10899,-0.087,bocf,hba1c
