nct_id,nct_id2,models,term,estimate,std.error,statistic,p.value
NCT01177813,NCT01177813,f3,sex:arm_f_2_uaa10647,0.06,0.149,0.401,6.888e-01
NCT01159600,NCT01159600,f3,(Intercept),3.679,0.193,19.081,1.097e-71
NCT01159600,NCT01159600,f3,value_1,0.515,0.023,22.269,3.252e-93
NCT01159600,NCT01159600,f3,sex,-0.059,0.068,-0.869,3.851e-01
NCT01159600,NCT01159600,f3,arm_f_2_uaa10627,-0.452,0.07,-6.427,1.825e-10
NCT01159600,NCT01159600,f3,arm_f_2_uaa10628,-0.464,0.072,-6.476,1.337e-10
NCT01159600,NCT01159600,f3,sex:arm_f_2_uaa10627,-0.207,0.096,-2.162,3.078e-02
NCT01159600,NCT01159600,f3,sex:arm_f_2_uaa10628,-0.195,0.097,-2.009,4.475e-02
NCT01167881,NCT01167881,f3,(Intercept),3.134,0.219,14.296,1.324e-43
NCT01167881,NCT01167881,f3,value_1,0.533,0.027,19.642,8.992e-77
NCT01167881,NCT01167881,f3,sex,-0.093,0.064,-1.455,1.459e-01
NCT01167881,NCT01167881,f3,arm_f_2_uaa10635,-0.167,0.068,-2.471,1.359e-02
NCT01167881,NCT01167881,f3,sex:arm_f_2_uaa10635,0.04,0.091,0.438,6.614e-01
NCT01164501,NCT01164501,f3,(Intercept),2.516,0.302,8.337,3.922e-16
NCT01164501,NCT01164501,f3,value_1,0.696,0.036,19.155,2.701e-66
NCT01164501,NCT01164501,f3,sex,-0.141,0.092,-1.537,1.248e-01
NCT01164501,NCT01164501,f3,arm_f_2_uaa10631,-0.51,0.148,-3.435,6.263e-04
NCT01164501,NCT01164501,f3,arm_f_2_uaa10632,-0.561,0.098,-5.704,1.715e-08
NCT01164501,NCT01164501,f3,sex:arm_f_2_uaa10631,0.027,0.191,0.14,8.884e-01
NCT01164501,NCT01164501,f3,sex:arm_f_2_uaa10632,0.224,0.13,1.726,8.472e-02
NCT01370005,NCT01370005,f3,(Intercept),2.447,0.232,10.559,1.658e-24
NCT01370005,NCT01370005,f3,value_1,0.692,0.028,24.347,1.098e-98
NCT01370005,NCT01370005,f3,sex,-0.004,0.075,-0.057,9.548e-01
NCT01370005,NCT01370005,f3,arm_f_2_uaa10737,-0.502,0.083,-6.042,2.320e-09
NCT01370005,NCT01370005,f3,arm_f_2_uaa10738,-0.522,0.08,-6.5,1.400e-10
NCT01370005,NCT01370005,f3,sex:arm_f_2_uaa10737,-0.209,0.106,-1.979,4.810e-02
NCT01370005,NCT01370005,f3,sex:arm_f_2_uaa10738,-0.214,0.105,-2.041,4.154e-02
NCT01306214,NCT01306214,f3,(Intercept),2.815,0.364,7.744,4.608e-14
NCT01306214,NCT01306214,f3,value_1,0.595,0.042,14.002,2.394e-38
NCT01306214,NCT01306214,f3,sex,0.017,0.109,0.158,8.742e-01
NCT01306214,NCT01306214,f3,arm_f_2_uaa10725,-0.404,0.103,-3.927,9.686e-05
NCT01306214,NCT01306214,f3,arm_f_2_uaa10726,-0.628,0.099,-6.362,4.191e-10
NCT01306214,NCT01306214,f3,sex:arm_f_2_uaa10725,-0.065,0.152,-0.428,6.687e-01
NCT01306214,NCT01306214,f3,sex:arm_f_2_uaa10726,0.161,0.152,1.061,2.890e-01
NCT01368081,NCT01368081,f3,(Intercept),2.926,0.179,16.322,9.333e-54
NCT01368081,NCT01368081,f3,value_1,0.511,0.022,23.183,5.195e-97
NCT01368081,NCT01368081,f3,sex,0.013,0.053,0.243,8.079e-01
NCT01368081,NCT01368081,f3,arm_f_2_uaa10734,-0.018,0.065,-0.273,7.852e-01
NCT01368081,NCT01368081,f3,sex:arm_f_2_uaa10734,-0.002,0.076,-0.024,9.808e-01
NCT01422876,NCT01422876,f3,(Intercept),3.223,0.198,16.276,1.297e-54
NCT01422876,NCT01422876,f3,value_1,0.521,0.023,22.457,2.041e-95
NCT01422876,NCT01422876,f3,sex,-0.123,0.094,-1.311,1.901e-01
NCT01422876,NCT01422876,f3,arm_f_2_uaa10768,-0.036,0.097,-0.375,7.075e-01
NCT01422876,NCT01422876,f3,arm_f_2_uaa10769,-0.081,0.097,-0.842,3.997e-01
NCT01422876,NCT01422876,f3,arm_f_2_uaa10770,-0.401,0.099,-4.032,5.826e-05
NCT01422876,NCT01422876,f3,arm_f_2_uaa10771,-0.395,0.097,-4.069,5.000e-05
NCT01422876,NCT01422876,f3,sex:arm_f_2_uaa10768,-0.014,0.133,-0.107,9.151e-01
NCT01422876,NCT01422876,f3,sex:arm_f_2_uaa10769,-0.057,0.133,-0.426,6.703e-01
NCT01422876,NCT01422876,f3,sex:arm_f_2_uaa10770,-0.065,0.134,-0.484,6.287e-01
NCT01422876,NCT01422876,f3,sex:arm_f_2_uaa10771,-0.042,0.132,-0.315,7.525e-01
NCT01708902,NCT01708902,f3,(Intercept),3.503,0.338,10.353,1.832e-23
NCT01708902,NCT01708902,f3,value_1,0.423,0.036,11.709,4.870e-29
NCT01708902,NCT01708902,f3,sex,-0.259,0.164,-1.574,1.158e-01
NCT01708902,NCT01708902,f3,arm_f_2_uaa10873,0.22,0.175,1.26,2.082e-01
NCT01708902,NCT01708902,f3,arm_f_2_uaa10874,-0.567,0.181,-3.138,1.772e-03
NCT01708902,NCT01708902,f3,arm_f_2_uaa10875,-0.626,0.187,-3.355,8.364e-04
NCT01708902,NCT01708902,f3,arm_f_2_uaa10876,-0.538,0.187,-2.885,4.040e-03
NCT01708902,NCT01708902,f3,sex:arm_f_2_uaa10873,0.251,0.229,1.097,2.732e-01
NCT01708902,NCT01708902,f3,sex:arm_f_2_uaa10874,-0.166,0.23,-0.721,4.712e-01
NCT01708902,NCT01708902,f3,sex:arm_f_2_uaa10875,0.228,0.234,0.973,3.308e-01
NCT01708902,NCT01708902,f3,sex:arm_f_2_uaa10876,0.243,0.235,1.033,3.019e-01
NCT01064687,NCT01064687,f3,(Intercept),4.113,0.2,20.573,4.262e-78
NCT01064687,NCT01064687,f3,value_1,0.415,0.021,19.911,5.079e-74
NCT01064687,NCT01064687,f3,sex,0.03,0.144,0.211,8.332e-01
NCT01064687,NCT01064687,f3,arm_f_2_uaa10527,-0.837,0.136,-6.153,1.116e-09
NCT01064687,NCT01064687,f3,arm_f_2_uaa10529,-1.082,0.135,-8.027,2.924e-15
NCT01064687,NCT01064687,f3,arm_f_2_uaa10530,-0.395,0.134,-2.948,3.281e-03
NCT01064687,NCT01064687,f3,sex:arm_f_2_uaa10527,0.203,0.177,1.143,2.532e-01
NCT01064687,NCT01064687,f3,sex:arm_f_2_uaa10529,0.273,0.177,1.546,1.224e-01
NCT01064687,NCT01064687,f3,sex:arm_f_2_uaa10530,-0.048,0.177,-0.271,7.862e-01
NCT01126580,NCT01126580,f3,(Intercept),2.485,0.281,8.842,6.027e-18
NCT01126580,NCT01126580,f3,value_1,0.602,0.036,16.757,3.649e-54
NCT01126580,NCT01126580,f3,sex,0.074,0.106,0.697,4.861e-01
NCT01126580,NCT01126580,f3,arm_f_2_uaa10593,-0.065,0.1,-0.652,5.147e-01
NCT01126580,NCT01126580,f3,arm_f_2_uaa10595,-0.166,0.099,-1.673,9.472e-02
NCT01126580,NCT01126580,f3,sex:arm_f_2_uaa10593,-0.06,0.15,-0.399,6.897e-01
NCT01126580,NCT01126580,f3,sex:arm_f_2_uaa10595,-0.02,0.15,-0.13,8.963e-01
NCT01624259,NCT01624259,f3,(Intercept),2.736,0.338,8.106,3.056e-15
NCT01624259,NCT01624259,f3,value_1,0.486,0.041,11.771,7.368e-29
NCT01624259,NCT01624259,f3,sex,0.038,0.093,0.407,6.842e-01
NCT01624259,NCT01624259,f3,arm_f_2_uaa10830,-0.015,0.091,-0.165,8.688e-01
NCT01624259,NCT01624259,f3,sex:arm_f_2_uaa10830,0.132,0.131,1.008,3.139e-01
NCT01769378,NCT01769378,f3,(Intercept),2.73,0.702,3.887,1.259e-04
NCT01769378,NCT01769378,f3,value_1,0.67,0.08,8.338,3.015e-15
NCT01769378,NCT01769378,f3,sex,-0.443,0.256,-1.731,8.445e-02
NCT01769378,NCT01769378,f3,arm_f_2_uaa10919,-1.362,0.194,-7.015,1.606e-11
NCT01769378,NCT01769378,f3,sex:arm_f_2_uaa10919,0.569,0.287,1.987,4.788e-02
NCT02152371,NCT02152371,f3,(Intercept),3.003,0.54,5.558,6.147e-08
NCT02152371,NCT02152371,f3,value_1,0.55,0.063,8.704,2.374e-16
NCT02152371,NCT02152371,f3,sex,-0.157,0.153,-1.024,3.067e-01
NCT02152371,NCT02152371,f3,arm_f_2_uaa11060,-0.901,0.164,-5.486,8.894e-08
NCT02152371,NCT02152371,f3,sex:arm_f_2_uaa11060,0.16,0.216,0.742,4.590e-01
NCT02597049,NCT02597049,f3,(Intercept),2.315,0.408,5.678,2.587e-08
NCT02597049,NCT02597049,f3,value_1,0.67,0.051,13.136,3.957e-33
NCT02597049,NCT02597049,f3,sex,-0.045,0.122,-0.372,7.101e-01
NCT02597049,NCT02597049,f3,arm_f_2_uaa11175,-0.557,0.12,-4.64,4.692e-06
NCT02597049,NCT02597049,f3,arm_f_2_uaa11176,-0.62,0.123,-5.036,7.159e-07
NCT02597049,NCT02597049,f3,sex:arm_f_2_uaa11175,0.203,0.171,1.188,2.357e-01
NCT02597049,NCT02597049,f3,sex:arm_f_2_uaa11176,0.084,0.172,0.488,6.256e-01
NCT01606007,NCT01606007,f3,(Intercept),5.461,0.445,12.275,1.639e-30
NCT01606007,NCT01606007,f3,value_1,0.292,0.045,6.413,3.270e-10
NCT01606007,NCT01606007,f3,sex,-0.336,0.166,-2.019,4.406e-02
NCT01606007,NCT01606007,f3,arm_f_2_uaa10812,-0.51,0.168,-3.032,2.549e-03
NCT01606007,NCT01606007,f3,arm_f_2_uaa10813,-0.685,0.165,-4.145,3.976e-05
NCT01606007,NCT01606007,f3,sex:arm_f_2_uaa10812,0.408,0.237,1.725,8.510e-02
NCT01606007,NCT01606007,f3,sex:arm_f_2_uaa10813,0.037,0.234,0.157,8.757e-01
NCT02284893,NCT02284893,f3,(Intercept),3.047,0.557,5.47,7.862e-08
NCT02284893,NCT02284893,f3,value_1,0.536,0.061,8.735,6.286e-17
NCT02284893,NCT02284893,f3,sex,-0.096,0.149,-0.642,5.215e-01
NCT02284893,NCT02284893,f3,arm_f_2_uaa11104,-0.349,0.141,-2.48,1.352e-02
NCT02284893,NCT02284893,f3,sex:arm_f_2_uaa11104,0.18,0.211,0.851,3.955e-01
NCT02681094,NCT02681094,f3,(Intercept),4.5,0.279,16.102,3.030e-51
NCT02681094,NCT02681094,f3,value_1,0.385,0.032,11.956,1.309e-30
NCT02681094,NCT02681094,f3,sex,-0.217,0.108,-2.007,4.502e-02
NCT02681094,NCT02681094,f3,arm_f_2_uaa11197,0.001,0.112,0.005,9.961e-01
NCT02681094,NCT02681094,f3,arm_f_2_uaa11198,-0.366,0.11,-3.327,9.136e-04
NCT02681094,NCT02681094,f3,sex:arm_f_2_uaa11197,0.074,0.154,0.479,6.319e-01
NCT02681094,NCT02681094,f3,sex:arm_f_2_uaa11198,0.029,0.153,0.187,8.514e-01
NCT02471404,NCT02471404,f3,(Intercept),6.199,0.381,16.292,1.855e-52
NCT02471404,NCT02471404,f3,value_1,0.159,0.053,3.012,2.670e-03
NCT02471404,NCT02471404,f3,sex,-0.118,0.101,-1.166,2.441e-01
NCT02471404,NCT02471404,f3,arm_f_2_uaa11141,0.202,0.115,1.762,7.840e-02
NCT02471404,NCT02471404,f3,arm_f_2_uaa11142,-0.084,0.112,-0.745,4.566e-01
NCT02471404,NCT02471404,f3,sex:arm_f_2_uaa11141,0.01,0.142,0.072,9.427e-01
NCT02471404,NCT02471404,f3,sex:arm_f_2_uaa11142,-0.159,0.14,-1.134,2.569e-01
NCT01217892,NCT01217892,f3,(Intercept),4.172,0.345,12.078,1.090e-28
NCT01217892,NCT01217892,f3,value_1,0.439,0.041,10.601,3.327e-23
NCT01217892,NCT01217892,f3,sex,-0.243,0.134,-1.82,6.958e-02
NCT01217892,NCT01217892,f3,arm_f_2_uaa10699,-0.394,0.132,-2.984,3.030e-03
NCT01217892,NCT01217892,f3,arm_f_2_uaa10700,-0.414,0.124,-3.341,9.162e-04
NCT01217892,NCT01217892,f3,arm_f_2_uaa10701,-0.484,0.13,-3.721,2.278e-04
NCT01217892,NCT01217892,f3,sex:arm_f_2_uaa10699,0.122,0.19,0.642,5.213e-01
NCT01217892,NCT01217892,f3,sex:arm_f_2_uaa10700,0.327,0.192,1.702,8.957e-02
NCT01217892,NCT01217892,f3,sex:arm_f_2_uaa10701,0.254,0.191,1.329,1.846e-01
NCT00707993,NCT00707993,f3,(Intercept),1.472,0.436,3.376,8.024e-04
NCT00707993,NCT00707993,f3,value_1,0.787,0.058,13.561,3.962e-35
NCT00707993,NCT00707993,f3,sex,0.018,0.111,0.16,8.731e-01
NCT00707993,NCT00707993,f3,arm_f_2_uaa10320,-0.032,0.105,-0.304,7.612e-01
NCT00707993,NCT00707993,f3,sex:arm_f_2_uaa10320,0.036,0.156,0.234,8.153e-01
NCT00856284,NCT00856284,f3,(Intercept),1.684,0.2,8.412,6.530e-17
NCT00856284,NCT00856284,f3,value_1,0.74,0.026,28.552,2.668e-156
NCT00856284,NCT00856284,f3,sex,-0.07,0.055,-1.284,1.993e-01
NCT00856284,NCT00856284,f3,arm_f_2_uaa10403,-0.137,0.054,-2.54,1.114e-02
NCT00856284,NCT00856284,f3,arm_f_2_uaa10404,-0.18,0.055,-3.276,1.065e-03
NCT00856284,NCT00856284,f3,sex:arm_f_2_uaa10403,0.122,0.077,1.577,1.149e-01
NCT00856284,NCT00856284,f3,sex:arm_f_2_uaa10404,0.091,0.077,1.177,2.393e-01
NCT01289119,NCT01289119,f3,(Intercept),2.581,0.308,8.388,5.387e-16
NCT01289119,NCT01289119,f3,value_1,0.645,0.038,17.008,2.929e-51
NCT01289119,NCT01289119,f3,sex,-0.105,0.088,-1.188,2.353e-01
NCT01289119,NCT01289119,f3,arm_f_2_uaa10711,-0.679,0.092,-7.383,6.753e-13
NCT01289119,NCT01289119,f3,sex:arm_f_2_uaa10711,0.088,0.125,0.706,4.807e-01
NCT00968708,NCT00968708,f3,(Intercept),3.147,0.15,20.918,2.069e-93
NCT00968708,NCT00968708,f3,value_1,0.628,0.018,35.838,5.863e-252
NCT00968708,NCT00968708,f3,sex,-0.192,0.059,-3.277,1.056e-03
NCT00968708,NCT00968708,f3,arm_f_2_uaa10453,-0.348,0.068,-5.122,3.137e-07
NCT00968708,NCT00968708,f3,sex:arm_f_2_uaa10453,-0.016,0.082,-0.196,8.443e-01
NCT00286429,NCT00286429,f3,(Intercept),1.525,0.399,3.824,1.539e-04
NCT00286429,NCT00286429,f3,value_1,0.825,0.041,20.115,1.446e-61
NCT00286429,NCT00286429,f3,sex,-0.052,0.156,-0.331,7.407e-01
NCT00286429,NCT00286429,f3,arm_f_2_uaa10053,-0.473,0.146,-3.232,1.339e-03
NCT00286429,NCT00286429,f3,arm_f_2_uaa10054,-0.624,0.143,-4.369,1.616e-05
NCT00286429,NCT00286429,f3,sex:arm_f_2_uaa10053,-0.087,0.22,-0.394,6.938e-01
NCT00286429,NCT00286429,f3,sex:arm_f_2_uaa10054,0.058,0.227,0.257,7.976e-01
NCT01023581,NCT01023581,f3,(Intercept),3.757,0.384,9.792,2.184e-21
NCT01023581,NCT01023581,f3,value_1,0.554,0.043,12.917,1.326e-34
NCT01023581,NCT01023581,f3,sex,-0.349,0.173,-2.024,4.334e-02
NCT01023581,NCT01023581,f3,arm_f_2_uaa10491,-0.443,0.178,-2.488,1.306e-02
NCT01023581,NCT01023581,f3,arm_f_2_uaa10492,-0.717,0.166,-4.311,1.842e-05
NCT01023581,NCT01023581,f3,arm_f_2_uaa10493,-1.486,0.175,-8.491,1.095e-16
NCT01023581,NCT01023581,f3,arm_f_2_uaa10494,-1.453,0.169,-8.62,3.969e-17
NCT01023581,NCT01023581,f3,arm_f_2_uaa10495,-1.149,0.169,-6.802,2.114e-11
NCT01023581,NCT01023581,f3,arm_f_2_uaa10496,-0.767,0.166,-4.627,4.364e-06
NCT01023581,NCT01023581,f3,sex:arm_f_2_uaa10491,-0.034,0.244,-0.138,8.902e-01
NCT01023581,NCT01023581,f3,sex:arm_f_2_uaa10492,0.578,0.244,2.366,1.824e-02
NCT01023581,NCT01023581,f3,sex:arm_f_2_uaa10493,0.25,0.242,1.035,3.010e-01
NCT01023581,NCT01023581,f3,sex:arm_f_2_uaa10494,0.779,0.246,3.169,1.589e-03
NCT01023581,NCT01023581,f3,sex:arm_f_2_uaa10495,0.33,0.243,1.36,1.742e-01
NCT01023581,NCT01023581,f3,sex:arm_f_2_uaa10496,0.358,0.244,1.466,1.430e-01
NCT01890122,NCT01890122,f3,(Intercept),2.29,0.472,4.854,1.524e-06
NCT01890122,NCT01890122,f3,value_1,0.662,0.055,12.084,2.138e-30
NCT01890122,NCT01890122,f3,sex,0.236,0.158,1.489,1.370e-01
NCT01890122,NCT01890122,f3,arm_f_2_uaa10957,-0.404,0.173,-2.337,1.976e-02
NCT01890122,NCT01890122,f3,arm_f_2_uaa10958,-1.104,0.171,-6.456,2.145e-10
NCT01890122,NCT01890122,f3,arm_f_2_uaa10959,-0.51,0.165,-3.095,2.055e-03
NCT01890122,NCT01890122,f3,sex:arm_f_2_uaa10957,-0.419,0.224,-1.868,6.222e-02
NCT01890122,NCT01890122,f3,sex:arm_f_2_uaa10958,-0.436,0.225,-1.939,5.294e-02
NCT01890122,NCT01890122,f3,sex:arm_f_2_uaa10959,-0.642,0.223,-2.882,4.081e-03
NCT00286442,NCT00286442,f3,(Intercept),1.874,0.364,5.146,3.815e-07
NCT00286442,NCT00286442,f3,value_1,0.758,0.043,17.704,5.305e-55
NCT00286442,NCT00286442,f3,sex,-0.121,0.151,-0.799,4.249e-01
NCT00286442,NCT00286442,f3,arm_f_2_uaa10057,-0.492,0.128,-3.839,1.390e-04
NCT00286442,NCT00286442,f3,arm_f_2_uaa10058,-0.561,0.132,-4.262,2.412e-05
NCT00286442,NCT00286442,f3,sex:arm_f_2_uaa10057,-0.027,0.185,-0.147,8.830e-01
NCT00286442,NCT00286442,f3,sex:arm_f_2_uaa10058,0.153,0.186,0.826,4.092e-01
NCT00306384,NCT00306384,f3,(Intercept),4.271,0.214,19.929,1.521e-82
NCT00306384,NCT00306384,f3,value_1,0.505,0.029,17.431,1.467e-64
NCT00306384,NCT00306384,f3,sex,-0.18,0.067,-2.707,6.827e-03
NCT00306384,NCT00306384,f3,arm_f_2_uaa10088,0.009,0.066,0.131,8.960e-01
NCT00306384,NCT00306384,f3,sex:arm_f_2_uaa10088,0.032,0.094,0.342,7.322e-01
NCT00286455,NCT00286455,f3,(Intercept),2.061,0.438,4.705,3.805e-06
NCT00286455,NCT00286455,f3,value_1,0.74,0.051,14.433,1.345e-36
NCT00286455,NCT00286455,f3,sex,-0.035,0.19,-0.184,8.538e-01
NCT00286455,NCT00286455,f3,arm_f_2_uaa10061,-0.452,0.163,-2.762,6.082e-03
NCT00286455,NCT00286455,f3,arm_f_2_uaa10062,-0.544,0.17,-3.197,1.530e-03
NCT00286455,NCT00286455,f3,sex:arm_f_2_uaa10061,-0.17,0.231,-0.738,4.613e-01
NCT00286455,NCT00286455,f3,sex:arm_f_2_uaa10062,-0.039,0.233,-0.169,8.658e-01
NCT00286468,NCT00286468,f3,(Intercept),2.067,0.374,5.521,5.493e-08
NCT00286468,NCT00286468,f3,value_1,0.741,0.043,17.268,1.629e-52
NCT00286468,NCT00286468,f3,sex,0.012,0.166,0.072,9.430e-01
NCT00286468,NCT00286468,f3,arm_f_2_uaa10065,-0.241,0.146,-1.651,9.944e-02
NCT00286468,NCT00286468,f3,arm_f_2_uaa10066,-0.327,0.144,-2.268,2.376e-02
NCT00286468,NCT00286468,f3,sex:arm_f_2_uaa10065,-0.203,0.202,-1.006,3.150e-01
NCT00286468,NCT00286468,f3,sex:arm_f_2_uaa10066,-0.314,0.202,-1.553,1.211e-01
NCT00286494,NCT00286494,f3,(Intercept),2.202,0.363,6.064,2.690e-09
NCT00286494,NCT00286494,f3,value_1,0.696,0.042,16.637,2.197e-49
NCT00286494,NCT00286494,f3,sex,0.079,0.164,0.48,6.316e-01
NCT00286494,NCT00286494,f3,arm_f_2_uaa10069,-0.461,0.148,-3.106,2.008e-03
NCT00286494,NCT00286494,f3,arm_f_2_uaa10070,-0.577,0.153,-3.759,1.913e-04
NCT00286494,NCT00286494,f3,sex:arm_f_2_uaa10069,-0.003,0.199,-0.014,9.886e-01
NCT00286494,NCT00286494,f3,sex:arm_f_2_uaa10070,-0.065,0.201,-0.322,7.475e-01
NCT01778049,NCT01778049_b,f3,(Intercept),3.65,0.437,8.346,4.975e-15
NCT01778049,NCT01778049_b,f3,value_1,0.537,0.052,10.423,2.472e-21
NCT01778049,NCT01778049_b,f3,sex,-0.307,0.132,-2.331,2.058e-02
NCT01778049,NCT01778049_b,f3,arm_f_2_ipd00003,-0.51,0.14,-3.633,3.410e-04
NCT01778049,NCT01778049_b,f3,sex:arm_f_2_ipd00003,0.309,0.187,1.654,9.931e-02
NCT01778049,NCT01778049_a,f3,(Intercept),2.57,0.465,5.53,9.083e-08
NCT01778049,NCT01778049_a,f3,value_1,0.663,0.057,11.593,1.518e-24
NCT01778049,NCT01778049_a,f3,sex,-0.103,0.132,-0.778,4.374e-01
NCT01778049,NCT01778049_a,f3,arm_f_2_ipd00001,-0.477,0.135,-3.539,4.904e-04
NCT01778049,NCT01778049_a,f3,sex:arm_f_2_ipd00001,0.068,0.186,0.364,7.160e-01
NCT02489968,NCT02489968,f3,(Intercept),2.018,0.366,5.511,6.085e-08
NCT02489968,NCT02489968,f3,value_1,0.74,0.041,17.98,1.552e-54
NCT02489968,NCT02489968,f3,sex,0.031,0.126,0.248,8.040e-01
NCT02489968,NCT02489968,f3,arm_f_2_uaa11146,-0.172,0.143,-1.203,2.296e-01
NCT02489968,NCT02489968,f3,arm_f_2_uaa11147,-0.686,0.161,-4.26,2.503e-05
NCT02489968,NCT02489968,f3,arm_f_2_uaa11148,-0.859,0.15,-5.716,2.017e-08
NCT02489968,NCT02489968,f3,sex:arm_f_2_uaa11146,-0.108,0.166,-0.654,5.137e-01
NCT02489968,NCT02489968,f3,sex:arm_f_2_uaa11147,-0.146,0.181,-0.808,4.196e-01
NCT02489968,NCT02489968,f3,sex:arm_f_2_uaa11148,0.065,0.171,0.381,7.036e-01
NCT01734785,NCT01734785,f3,(Intercept),3.219,0.486,6.624,1.482e-10
NCT01734785,NCT01734785,f3,value_1,0.582,0.06,9.721,9.654e-20
NCT01734785,NCT01734785,f3,sex,0.317,0.174,1.822,6.933e-02
NCT01734785,NCT01734785,f3,arm_f_2_uaa10904,-0.437,0.188,-2.321,2.090e-02
NCT01734785,NCT01734785,f3,arm_f_2_uaa10905,-0.597,0.193,-3.091,2.173e-03
NCT01734785,NCT01734785,f3,sex:arm_f_2_uaa10904,-0.46,0.248,-1.855,6.446e-02
NCT01734785,NCT01734785,f3,sex:arm_f_2_uaa10905,-0.079,0.249,-0.318,7.504e-01
NCT01719003,NCT01719003,f3,(Intercept),4.038,0.226,17.88,3.369e-64
NCT01719003,NCT01719003,f3,value_1,0.427,0.023,18.932,6.477e-71
NCT01719003,NCT01719003,f3,sex,-0.491,0.153,-3.217,1.327e-03
NCT01719003,NCT01719003,f3,arm_f_2_uaa10882,-0.117,0.16,-0.729,4.659e-01
NCT01719003,NCT01719003,f3,arm_f_2_uaa10883,-0.238,0.156,-1.527,1.269e-01
NCT01719003,NCT01719003,f3,arm_f_2_uaa10884,-1.003,0.155,-6.472,1.360e-10
NCT01719003,NCT01719003,f3,arm_f_2_uaa10885,-0.732,0.169,-4.34,1.531e-05
NCT01719003,NCT01719003,f3,arm_f_2_uaa10886,-1.005,0.163,-6.175,8.790e-10
NCT01719003,NCT01719003,f3,arm_f_2_uaa10887,-0.898,0.165,-5.428,6.779e-08
NCT01719003,NCT01719003,f3,arm_f_2_uaa10888,-0.803,0.16,-5.032,5.519e-07
NCT01719003,NCT01719003,f3,sex:arm_f_2_uaa10882,-0.076,0.216,-0.35,7.262e-01
NCT01719003,NCT01719003,f3,sex:arm_f_2_uaa10883,0.148,0.218,0.68,4.968e-01
NCT01719003,NCT01719003,f3,sex:arm_f_2_uaa10884,0.241,0.215,1.12,2.628e-01
NCT01719003,NCT01719003,f3,sex:arm_f_2_uaa10885,0.216,0.221,0.978,3.282e-01
NCT01719003,NCT01719003,f3,sex:arm_f_2_uaa10886,0.306,0.218,1.401,1.614e-01
NCT01719003,NCT01719003,f3,sex:arm_f_2_uaa10887,0.317,0.221,1.434,1.517e-01
NCT01719003,NCT01719003,f3,sex:arm_f_2_uaa10888,0.424,0.218,1.946,5.191e-02
NCT01075282,NCT01075282,f3,(Intercept),2.036,0.234,8.704,1.832e-17
NCT01075282,NCT01075282,f3,value_1,0.741,0.03,24.811,4.109e-101
NCT01075282,NCT01075282,f3,sex,-0.106,0.095,-1.114,2.658e-01
NCT01075282,NCT01075282,f3,arm_f_2_uaa10533,-0.004,0.095,-0.04,9.678e-01
NCT01075282,NCT01075282,f3,arm_f_2_uaa10535,-0.054,0.098,-0.549,5.835e-01
NCT01075282,NCT01075282,f3,sex:arm_f_2_uaa10533,0.187,0.134,1.398,1.624e-01
NCT01075282,NCT01075282,f3,sex:arm_f_2_uaa10535,0.095,0.135,0.706,4.805e-01
NCT01191268,NCT01191268,f3,(Intercept),4.512,0.282,15.989,1.777e-50
NCT01191268,NCT01191268,f3,value_1,0.308,0.031,9.789,1.650e-21
NCT01191268,NCT01191268,f3,sex,-0.121,0.115,-1.051,2.937e-01
NCT01191268,NCT01191268,f3,arm_f_2_uaa10666,-0.258,0.119,-2.172,3.012e-02
NCT01191268,NCT01191268,f3,arm_f_2_uaa10668,-0.253,0.122,-2.075,3.828e-02
NCT01191268,NCT01191268,f3,sex:arm_f_2_uaa10666,0.197,0.163,1.208,2.274e-01
NCT01191268,NCT01191268,f3,sex:arm_f_2_uaa10668,0.08,0.163,0.487,6.265e-01
NCT01621178,NCT01621178,f3,(Intercept),4.533,0.358,12.657,2.535e-32
NCT01621178,NCT01621178,f3,value_1,0.348,0.04,8.69,4.365e-17
NCT01621178,NCT01621178,f3,sex,-0.163,0.135,-1.212,2.259e-01
NCT01621178,NCT01621178,f3,arm_f_2_uaa10825,-0.076,0.137,-0.553,5.804e-01
NCT01621178,NCT01621178,f3,arm_f_2_uaa10826,-0.022,0.137,-0.163,8.704e-01
NCT01621178,NCT01621178,f3,sex:arm_f_2_uaa10825,0.207,0.192,1.075,2.828e-01
NCT01621178,NCT01621178,f3,sex:arm_f_2_uaa10826,0.165,0.191,0.864,3.882e-01
NCT00641043,NCT00641043,f4,(Intercept),2.445,0.694,3.521,4.827e-04
NCT00641043,NCT00641043,f4,value_1,0.519,0.059,8.814,4.535e-17
NCT00641043,NCT00641043,f4,age10,0.085,0.082,1.032,3.028e-01
NCT00641043,NCT00641043,f4,arm_f_2_uaa10253,0.199,0.611,0.326,7.447e-01
NCT00641043,NCT00641043,f4,sex,0.446,0.175,2.545,1.134e-02
NCT00641043,NCT00641043,f4,age10:arm_f_2_uaa10253,-0.076,0.103,-0.74,4.600e-01
NCT00641043,NCT00641043,f4,arm_f_2_uaa10253:sex,-0.302,0.213,-1.417,1.574e-01
NCT00621140,NCT00621140,f4,(Intercept),4.449,0.566,7.858,2.497e-14
NCT00621140,NCT00621140,f4,value_1,0.54,0.048,11.299,1.821e-26
NCT00621140,NCT00621140,f4,age10,-0.142,0.072,-1.958,5.074e-02
NCT00621140,NCT00621140,f4,arm_f_2_uaa10243,-0.84,0.503,-1.671,9.532e-02
