trials,nct_id,models,outcome,row,col,r,nct_id2,outcome_method
54,NCT01719003,f8,hba1c,age10,age10:arm_f_2_uaa10883,-0.689,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882,age10:arm_f_2_uaa10883,-0.272,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883,age10:arm_f_2_uaa10883,-0.605,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884,age10:arm_f_2_uaa10883,-0.266,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10885,age10:arm_f_2_uaa10883,-0.259,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10886,age10:arm_f_2_uaa10883,-0.267,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10887,age10:arm_f_2_uaa10883,-0.269,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10888,age10:arm_f_2_uaa10883,-0.264,NCT01719003,bocf
54,NCT01719003,f8,hba1c,sex,age10:arm_f_2_uaa10883,0.067,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10882,age10:arm_f_2_uaa10883,0.484,NCT01719003,bocf
54,NCT01719003,f8,hba1c,(Intercept),age10:arm_f_2_uaa10884,0.373,NCT01719003,bocf
54,NCT01719003,f8,hba1c,value_1,age10:arm_f_2_uaa10884,-0.043,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10,age10:arm_f_2_uaa10884,-0.7,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882,age10:arm_f_2_uaa10884,-0.277,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883,age10:arm_f_2_uaa10884,-0.267,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884,age10:arm_f_2_uaa10884,-0.58,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10885,age10:arm_f_2_uaa10884,-0.263,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10886,age10:arm_f_2_uaa10884,-0.272,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10887,age10:arm_f_2_uaa10884,-0.274,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10888,age10:arm_f_2_uaa10884,-0.269,NCT01719003,bocf
54,NCT01719003,f8,hba1c,sex,age10:arm_f_2_uaa10884,0.068,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10882,age10:arm_f_2_uaa10884,0.492,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10883,age10:arm_f_2_uaa10884,0.482,NCT01719003,bocf
54,NCT01719003,f8,hba1c,(Intercept),age10:arm_f_2_uaa10885,0.365,NCT01719003,bocf
54,NCT01719003,f8,hba1c,value_1,age10:arm_f_2_uaa10885,-0.042,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10,age10:arm_f_2_uaa10885,-0.685,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882,age10:arm_f_2_uaa10885,-0.271,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883,age10:arm_f_2_uaa10885,-0.261,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884,age10:arm_f_2_uaa10885,-0.264,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10885,age10:arm_f_2_uaa10885,-0.623,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10886,age10:arm_f_2_uaa10885,-0.266,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10887,age10:arm_f_2_uaa10885,-0.268,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10888,age10:arm_f_2_uaa10885,-0.263,NCT01719003,bocf
54,NCT01719003,f8,hba1c,sex,age10:arm_f_2_uaa10885,0.066,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10882,age10:arm_f_2_uaa10885,0.481,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10883,age10:arm_f_2_uaa10885,0.472,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10884,age10:arm_f_2_uaa10885,0.48,NCT01719003,bocf
54,NCT01719003,f8,hba1c,(Intercept),age10:arm_f_2_uaa10886,0.382,NCT01719003,bocf
54,NCT01719003,f8,hba1c,value_1,age10:arm_f_2_uaa10886,-0.045,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10,age10:arm_f_2_uaa10886,-0.718,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882,age10:arm_f_2_uaa10886,-0.284,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883,age10:arm_f_2_uaa10886,-0.273,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884,age10:arm_f_2_uaa10886,-0.277,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10885,age10:arm_f_2_uaa10886,-0.27,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10886,age10:arm_f_2_uaa10886,-0.584,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10887,age10:arm_f_2_uaa10886,-0.281,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10888,age10:arm_f_2_uaa10886,-0.275,NCT01719003,bocf
54,NCT01719003,f8,hba1c,sex,age10:arm_f_2_uaa10886,0.07,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10882,age10:arm_f_2_uaa10886,0.504,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10883,age10:arm_f_2_uaa10886,0.494,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10884,age10:arm_f_2_uaa10886,0.502,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10885,age10:arm_f_2_uaa10886,0.492,NCT01719003,bocf
54,NCT01719003,f8,hba1c,(Intercept),age10:arm_f_2_uaa10887,0.385,NCT01719003,bocf
54,NCT01719003,f8,hba1c,value_1,age10:arm_f_2_uaa10887,-0.045,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10,age10:arm_f_2_uaa10887,-0.723,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882,age10:arm_f_2_uaa10887,-0.286,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883,age10:arm_f_2_uaa10887,-0.276,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884,age10:arm_f_2_uaa10887,-0.279,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10885,age10:arm_f_2_uaa10887,-0.272,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10886,age10:arm_f_2_uaa10887,-0.281,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10887,age10:arm_f_2_uaa10887,-0.574,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10888,age10:arm_f_2_uaa10887,-0.278,NCT01719003,bocf
54,NCT01719003,f8,hba1c,sex,age10:arm_f_2_uaa10887,0.07,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10882,age10:arm_f_2_uaa10887,0.508,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10883,age10:arm_f_2_uaa10887,0.498,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10884,age10:arm_f_2_uaa10887,0.506,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10885,age10:arm_f_2_uaa10887,0.495,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10886,age10:arm_f_2_uaa10887,0.519,NCT01719003,bocf
54,NCT01719003,f8,hba1c,(Intercept),age10:arm_f_2_uaa10888,0.371,NCT01719003,bocf
54,NCT01719003,f8,hba1c,value_1,age10:arm_f_2_uaa10888,-0.043,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10,age10:arm_f_2_uaa10888,-0.698,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882,age10:arm_f_2_uaa10888,-0.276,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883,age10:arm_f_2_uaa10888,-0.266,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884,age10:arm_f_2_uaa10888,-0.269,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10885,age10:arm_f_2_uaa10888,-0.263,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10886,age10:arm_f_2_uaa10888,-0.271,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10887,age10:arm_f_2_uaa10888,-0.273,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10888,age10:arm_f_2_uaa10888,-0.544,NCT01719003,bocf
54,NCT01719003,f8,hba1c,sex,age10:arm_f_2_uaa10888,0.068,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10882,age10:arm_f_2_uaa10888,0.49,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10883,age10:arm_f_2_uaa10888,0.481,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10884,age10:arm_f_2_uaa10888,0.489,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10885,age10:arm_f_2_uaa10888,0.478,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10886,age10:arm_f_2_uaa10888,0.501,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10887,age10:arm_f_2_uaa10888,0.505,NCT01719003,bocf
54,NCT01719003,f8,hba1c,(Intercept),arm_f_2_uaa10882:sex,0.07,NCT01719003,bocf
54,NCT01719003,f8,hba1c,value_1,arm_f_2_uaa10882:sex,-0.038,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10,arm_f_2_uaa10882:sex,0.069,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882,arm_f_2_uaa10882:sex,-0.148,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883,arm_f_2_uaa10882:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884,arm_f_2_uaa10882:sex,-0.051,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10885,arm_f_2_uaa10882:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10886,arm_f_2_uaa10882:sex,-0.051,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10887,arm_f_2_uaa10882:sex,-0.052,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10888,arm_f_2_uaa10882:sex,-0.051,NCT01719003,bocf
54,NCT01719003,f8,hba1c,sex,arm_f_2_uaa10882:sex,-0.706,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10882,arm_f_2_uaa10882:sex,-0.044,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10883,arm_f_2_uaa10882:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10884,arm_f_2_uaa10882:sex,-0.048,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10885,arm_f_2_uaa10882:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10886,arm_f_2_uaa10882:sex,-0.049,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10887,arm_f_2_uaa10882:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10888,arm_f_2_uaa10882:sex,-0.048,NCT01719003,bocf
54,NCT01719003,f8,hba1c,(Intercept),arm_f_2_uaa10883:sex,0.069,NCT01719003,bocf
54,NCT01719003,f8,hba1c,value_1,arm_f_2_uaa10883:sex,-0.038,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10,arm_f_2_uaa10883:sex,0.068,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882,arm_f_2_uaa10883:sex,-0.052,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883,arm_f_2_uaa10883:sex,-0.105,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884,arm_f_2_uaa10883:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10885,arm_f_2_uaa10883:sex,-0.049,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10886,arm_f_2_uaa10883:sex,-0.051,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10887,arm_f_2_uaa10883:sex,-0.051,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10888,arm_f_2_uaa10883:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,sex,arm_f_2_uaa10883:sex,-0.699,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10882,arm_f_2_uaa10883:sex,-0.048,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10883,arm_f_2_uaa10883:sex,-0.106,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10884,arm_f_2_uaa10883:sex,-0.048,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10885,arm_f_2_uaa10883:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10886,arm_f_2_uaa10883:sex,-0.049,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10887,arm_f_2_uaa10883:sex,-0.049,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10888,arm_f_2_uaa10883:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882:sex,arm_f_2_uaa10883:sex,0.494,NCT01719003,bocf
54,NCT01719003,f8,hba1c,(Intercept),arm_f_2_uaa10884:sex,0.07,NCT01719003,bocf
54,NCT01719003,f8,hba1c,value_1,arm_f_2_uaa10884:sex,-0.038,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10,arm_f_2_uaa10884:sex,0.069,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882,arm_f_2_uaa10884:sex,-0.052,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883,arm_f_2_uaa10884:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884,arm_f_2_uaa10884:sex,-0.035,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10885,arm_f_2_uaa10884:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10886,arm_f_2_uaa10884:sex,-0.051,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10887,arm_f_2_uaa10884:sex,-0.052,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10888,arm_f_2_uaa10884:sex,-0.051,NCT01719003,bocf
54,NCT01719003,f8,hba1c,sex,arm_f_2_uaa10884:sex,-0.707,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10882,arm_f_2_uaa10884:sex,-0.048,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10883,arm_f_2_uaa10884:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10884,arm_f_2_uaa10884:sex,-0.113,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10885,arm_f_2_uaa10884:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10886,arm_f_2_uaa10884:sex,-0.049,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10887,arm_f_2_uaa10884:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10888,arm_f_2_uaa10884:sex,-0.048,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882:sex,arm_f_2_uaa10884:sex,0.5,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883:sex,arm_f_2_uaa10884:sex,0.495,NCT01719003,bocf
54,NCT01719003,f8,hba1c,(Intercept),arm_f_2_uaa10885:sex,0.068,NCT01719003,bocf
54,NCT01719003,f8,hba1c,value_1,arm_f_2_uaa10885:sex,-0.037,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10,arm_f_2_uaa10885:sex,0.067,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882,arm_f_2_uaa10885:sex,-0.051,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883,arm_f_2_uaa10885:sex,-0.049,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884,arm_f_2_uaa10885:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10885,arm_f_2_uaa10885:sex,-0.183,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10886,arm_f_2_uaa10885:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10887,arm_f_2_uaa10885:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10888,arm_f_2_uaa10885:sex,-0.049,NCT01719003,bocf
54,NCT01719003,f8,hba1c,sex,arm_f_2_uaa10885:sex,-0.689,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10882,arm_f_2_uaa10885:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10883,arm_f_2_uaa10885:sex,-0.046,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10884,arm_f_2_uaa10885:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10885,arm_f_2_uaa10885:sex,0.005,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10886,arm_f_2_uaa10885:sex,-0.048,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10887,arm_f_2_uaa10885:sex,-0.048,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10888,arm_f_2_uaa10885:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882:sex,arm_f_2_uaa10885:sex,0.487,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883:sex,arm_f_2_uaa10885:sex,0.482,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884:sex,arm_f_2_uaa10885:sex,0.488,NCT01719003,bocf
54,NCT01719003,f8,hba1c,(Intercept),arm_f_2_uaa10886:sex,0.069,NCT01719003,bocf
54,NCT01719003,f8,hba1c,value_1,arm_f_2_uaa10886:sex,-0.038,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10,arm_f_2_uaa10886:sex,0.068,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882,arm_f_2_uaa10886:sex,-0.052,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883,arm_f_2_uaa10886:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884,arm_f_2_uaa10886:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10885,arm_f_2_uaa10886:sex,-0.049,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10886,arm_f_2_uaa10886:sex,-0.175,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10887,arm_f_2_uaa10886:sex,-0.051,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10888,arm_f_2_uaa10886:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,sex,arm_f_2_uaa10886:sex,-0.699,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10882,arm_f_2_uaa10886:sex,-0.048,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10883,arm_f_2_uaa10886:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10884,arm_f_2_uaa10886:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10885,arm_f_2_uaa10886:sex,-0.046,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10886,arm_f_2_uaa10886:sex,0.005,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10887,arm_f_2_uaa10886:sex,-0.049,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10888,arm_f_2_uaa10886:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882:sex,arm_f_2_uaa10886:sex,0.494,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883:sex,arm_f_2_uaa10886:sex,0.489,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884:sex,arm_f_2_uaa10886:sex,0.494,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10885:sex,arm_f_2_uaa10886:sex,0.482,NCT01719003,bocf
54,NCT01719003,f8,hba1c,(Intercept),arm_f_2_uaa10887:sex,0.069,NCT01719003,bocf
54,NCT01719003,f8,hba1c,value_1,arm_f_2_uaa10887:sex,-0.037,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10,arm_f_2_uaa10887:sex,0.067,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882,arm_f_2_uaa10887:sex,-0.051,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883,arm_f_2_uaa10887:sex,-0.049,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884,arm_f_2_uaa10887:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10885,arm_f_2_uaa10887:sex,-0.049,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10886,arm_f_2_uaa10887:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10887,arm_f_2_uaa10887:sex,-0.144,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10888,arm_f_2_uaa10887:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,sex,arm_f_2_uaa10887:sex,-0.693,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10882,arm_f_2_uaa10887:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10883,arm_f_2_uaa10887:sex,-0.046,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10884,arm_f_2_uaa10887:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10885,arm_f_2_uaa10887:sex,-0.046,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10886,arm_f_2_uaa10887:sex,-0.048,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10887,arm_f_2_uaa10887:sex,-0.035,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10888,arm_f_2_uaa10887:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882:sex,arm_f_2_uaa10887:sex,0.49,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883:sex,arm_f_2_uaa10887:sex,0.485,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884:sex,arm_f_2_uaa10887:sex,0.491,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10885:sex,arm_f_2_uaa10887:sex,0.478,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10886:sex,arm_f_2_uaa10887:sex,0.485,NCT01719003,bocf
54,NCT01719003,f8,hba1c,(Intercept),arm_f_2_uaa10888:sex,0.069,NCT01719003,bocf
54,NCT01719003,f8,hba1c,value_1,arm_f_2_uaa10888:sex,-0.037,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10,arm_f_2_uaa10888:sex,0.067,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882,arm_f_2_uaa10888:sex,-0.051,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883,arm_f_2_uaa10888:sex,-0.049,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884,arm_f_2_uaa10888:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10885,arm_f_2_uaa10888:sex,-0.049,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10886,arm_f_2_uaa10888:sex,-0.05,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10887,arm_f_2_uaa10888:sex,-0.051,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10888,arm_f_2_uaa10888:sex,-0.117,NCT01719003,bocf
54,NCT01719003,f8,hba1c,sex,arm_f_2_uaa10888:sex,-0.693,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10882,arm_f_2_uaa10888:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10883,arm_f_2_uaa10888:sex,-0.046,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10884,arm_f_2_uaa10888:sex,-0.047,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10885,arm_f_2_uaa10888:sex,-0.046,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10886,arm_f_2_uaa10888:sex,-0.048,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10887,arm_f_2_uaa10888:sex,-0.049,NCT01719003,bocf
54,NCT01719003,f8,hba1c,age10:arm_f_2_uaa10888,arm_f_2_uaa10888:sex,-0.137,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10882:sex,arm_f_2_uaa10888:sex,0.49,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10883:sex,arm_f_2_uaa10888:sex,0.485,NCT01719003,bocf
54,NCT01719003,f8,hba1c,arm_f_2_uaa10884:sex,arm_f_2_uaa10888:sex,0.491,NCT01719003,bocf
