trials,nct_id,nct_id2,models,row,col,r,outcome,outcome_method
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10493,age10'' * arm_f=_2_uaa10492,-0.356,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10494,age10'' * arm_f=_2_uaa10492,-0.389,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10495,age10'' * arm_f=_2_uaa10492,-0.39,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10496,age10'' * arm_f=_2_uaa10492,-0.36,hba1c,locf
53,NCT01023581,NCT01023581,rcs,sex,age10'' * arm_f=_2_uaa10492,-0.012,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10491,age10'' * arm_f=_2_uaa10492,0.376,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10491,age10'' * arm_f=_2_uaa10492,-0.451,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10491,age10'' * arm_f=_2_uaa10492,0.45,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10492,age10'' * arm_f=_2_uaa10492,0.735,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10492,age10'' * arm_f=_2_uaa10492,-0.97,hba1c,locf
53,NCT01023581,NCT01023581,rcs,Intercept,age10 * arm_f=_2_uaa10493,0.676,hba1c,locf
53,NCT01023581,NCT01023581,rcs,value_1,age10 * arm_f=_2_uaa10493,0.014,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10,age10 * arm_f=_2_uaa10493,-0.722,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10',age10 * arm_f=_2_uaa10493,0.633,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'',age10 * arm_f=_2_uaa10493,-0.571,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10491,age10 * arm_f=_2_uaa10493,-0.525,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10492,age10 * arm_f=_2_uaa10493,-0.566,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10493,age10 * arm_f=_2_uaa10493,-0.991,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10494,age10 * arm_f=_2_uaa10493,-0.57,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10495,age10 * arm_f=_2_uaa10493,-0.571,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10496,age10 * arm_f=_2_uaa10493,-0.529,hba1c,locf
53,NCT01023581,NCT01023581,rcs,sex,age10 * arm_f=_2_uaa10493,0.034,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10491,age10 * arm_f=_2_uaa10493,0.525,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10491,age10 * arm_f=_2_uaa10493,-0.446,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10491,age10 * arm_f=_2_uaa10493,0.393,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10492,age10 * arm_f=_2_uaa10493,0.566,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10492,age10 * arm_f=_2_uaa10493,-0.452,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10492,age10 * arm_f=_2_uaa10493,0.374,hba1c,locf
53,NCT01023581,NCT01023581,rcs,Intercept,age10' * arm_f=_2_uaa10493,-0.556,hba1c,locf
53,NCT01023581,NCT01023581,rcs,value_1,age10' * arm_f=_2_uaa10493,0.004,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10,age10' * arm_f=_2_uaa10493,0.614,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10',age10' * arm_f=_2_uaa10493,-0.7,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'',age10' * arm_f=_2_uaa10493,0.686,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10491,age10' * arm_f=_2_uaa10493,0.428,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10492,age10' * arm_f=_2_uaa10493,0.462,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10493,age10' * arm_f=_2_uaa10493,0.832,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10494,age10' * arm_f=_2_uaa10493,0.465,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10495,age10' * arm_f=_2_uaa10493,0.466,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10496,age10' * arm_f=_2_uaa10493,0.432,hba1c,locf
53,NCT01023581,NCT01023581,rcs,sex,age10' * arm_f=_2_uaa10493,0.003,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10491,age10' * arm_f=_2_uaa10493,-0.446,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10491,age10' * arm_f=_2_uaa10493,0.492,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10491,age10' * arm_f=_2_uaa10493,-0.472,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10492,age10' * arm_f=_2_uaa10493,-0.481,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10492,age10' * arm_f=_2_uaa10493,0.5,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10492,age10' * arm_f=_2_uaa10493,-0.45,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10493,age10' * arm_f=_2_uaa10493,-0.88,hba1c,locf
53,NCT01023581,NCT01023581,rcs,Intercept,age10'' * arm_f=_2_uaa10493,0.495,hba1c,locf
53,NCT01023581,NCT01023581,rcs,value_1,age10'' * arm_f=_2_uaa10493,-0.003,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10,age10'' * arm_f=_2_uaa10493,-0.552,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10',age10'' * arm_f=_2_uaa10493,0.685,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'',age10'' * arm_f=_2_uaa10493,-0.698,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10491,age10'' * arm_f=_2_uaa10493,-0.381,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10492,age10'' * arm_f=_2_uaa10493,-0.411,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10493,age10'' * arm_f=_2_uaa10493,-0.747,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10494,age10'' * arm_f=_2_uaa10493,-0.414,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10495,age10'' * arm_f=_2_uaa10493,-0.415,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10496,age10'' * arm_f=_2_uaa10493,-0.384,hba1c,locf
53,NCT01023581,NCT01023581,rcs,sex,age10'' * arm_f=_2_uaa10493,-0.013,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10491,age10'' * arm_f=_2_uaa10493,0.401,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10491,age10'' * arm_f=_2_uaa10493,-0.481,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10491,age10'' * arm_f=_2_uaa10493,0.48,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10492,age10'' * arm_f=_2_uaa10493,0.433,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10492,age10'' * arm_f=_2_uaa10493,-0.489,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10492,age10'' * arm_f=_2_uaa10493,0.458,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10493,age10'' * arm_f=_2_uaa10493,0.8,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10493,age10'' * arm_f=_2_uaa10493,-0.983,hba1c,locf
53,NCT01023581,NCT01023581,rcs,Intercept,age10 * arm_f=_2_uaa10494,0.761,hba1c,locf
53,NCT01023581,NCT01023581,rcs,value_1,age10 * arm_f=_2_uaa10494,-0.052,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10,age10 * arm_f=_2_uaa10494,-0.793,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10',age10 * arm_f=_2_uaa10494,0.695,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'',age10 * arm_f=_2_uaa10494,-0.627,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10491,age10 * arm_f=_2_uaa10494,-0.575,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10492,age10 * arm_f=_2_uaa10494,-0.623,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10493,age10 * arm_f=_2_uaa10494,-0.572,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10494,age10 * arm_f=_2_uaa10494,-0.989,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10495,age10 * arm_f=_2_uaa10494,-0.627,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10496,age10 * arm_f=_2_uaa10494,-0.58,hba1c,locf
53,NCT01023581,NCT01023581,rcs,sex,age10 * arm_f=_2_uaa10494,0.038,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10491,age10 * arm_f=_2_uaa10494,0.576,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10491,age10 * arm_f=_2_uaa10494,-0.488,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10491,age10 * arm_f=_2_uaa10494,0.429,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10492,age10 * arm_f=_2_uaa10494,0.623,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10492,age10 * arm_f=_2_uaa10494,-0.498,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10492,age10 * arm_f=_2_uaa10494,0.412,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10493,age10 * arm_f=_2_uaa10494,0.572,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10493,age10 * arm_f=_2_uaa10494,-0.486,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10493,age10 * arm_f=_2_uaa10494,0.437,hba1c,locf
53,NCT01023581,NCT01023581,rcs,Intercept,age10' * arm_f=_2_uaa10494,-0.606,hba1c,locf
53,NCT01023581,NCT01023581,rcs,value_1,age10' * arm_f=_2_uaa10494,0.064,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10,age10' * arm_f=_2_uaa10494,0.65,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10',age10' * arm_f=_2_uaa10494,-0.741,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'',age10' * arm_f=_2_uaa10494,0.726,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10491,age10' * arm_f=_2_uaa10494,0.452,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10492,age10' * arm_f=_2_uaa10494,0.49,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10493,age10' * arm_f=_2_uaa10494,0.449,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10494,age10' * arm_f=_2_uaa10494,0.8,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10495,age10' * arm_f=_2_uaa10494,0.494,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10496,age10' * arm_f=_2_uaa10494,0.456,hba1c,locf
53,NCT01023581,NCT01023581,rcs,sex,age10' * arm_f=_2_uaa10494,0.003,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10491,age10' * arm_f=_2_uaa10494,-0.471,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10491,age10' * arm_f=_2_uaa10494,0.519,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10491,age10' * arm_f=_2_uaa10494,-0.497,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10492,age10' * arm_f=_2_uaa10494,-0.51,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10492,age10' * arm_f=_2_uaa10494,0.53,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10492,age10' * arm_f=_2_uaa10494,-0.477,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10493,age10' * arm_f=_2_uaa10494,-0.467,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10493,age10' * arm_f=_2_uaa10494,0.518,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10493,age10' * arm_f=_2_uaa10494,-0.506,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10494,age10' * arm_f=_2_uaa10494,-0.856,hba1c,locf
53,NCT01023581,NCT01023581,rcs,Intercept,age10'' * arm_f=_2_uaa10494,0.529,hba1c,locf
53,NCT01023581,NCT01023581,rcs,value_1,age10'' * arm_f=_2_uaa10494,-0.065,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10,age10'' * arm_f=_2_uaa10494,-0.571,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10',age10'' * arm_f=_2_uaa10494,0.707,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'',age10'' * arm_f=_2_uaa10494,-0.721,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10491,age10'' * arm_f=_2_uaa10494,-0.393,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10492,age10'' * arm_f=_2_uaa10494,-0.427,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10493,age10'' * arm_f=_2_uaa10494,-0.39,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10494,age10'' * arm_f=_2_uaa10494,-0.704,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10495,age10'' * arm_f=_2_uaa10494,-0.429,hba1c,locf
53,NCT01023581,NCT01023581,rcs,arm_f=_2_uaa10496,age10'' * arm_f=_2_uaa10494,-0.396,hba1c,locf
53,NCT01023581,NCT01023581,rcs,sex,age10'' * arm_f=_2_uaa10494,-0.013,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10491,age10'' * arm_f=_2_uaa10494,0.414,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10491,age10'' * arm_f=_2_uaa10494,-0.496,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10491,age10'' * arm_f=_2_uaa10494,0.493,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10492,age10'' * arm_f=_2_uaa10494,0.449,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10492,age10'' * arm_f=_2_uaa10494,-0.506,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10492,age10'' * arm_f=_2_uaa10494,0.474,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10493,age10'' * arm_f=_2_uaa10494,0.41,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10493,age10'' * arm_f=_2_uaa10494,-0.494,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10'' * arm_f=_2_uaa10493,age10'' * arm_f=_2_uaa10494,0.503,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10 * arm_f=_2_uaa10494,age10'' * arm_f=_2_uaa10494,0.764,hba1c,locf
53,NCT01023581,NCT01023581,rcs,age10' * arm_f=_2_uaa10494,age10'' * arm_f=_2_uaa10494,-0.981,hba1c,locf
